golden_id,record_id,asin,category,q_bucket,question_type,pipeline,k,question,gold_answer,evidence_doc_id,is_answerable,retrieved_doc_ids,retrieved_context,retrieval_ms,generated_answer,refused,generation_ms
G_011,REC_011,B008URGSWO,Home_and_Kitchen,long,descriptive,bm25,3,"how thick is it, really?  some say 1/2"", some say 2"", 2-1/2"".  does it flatten out?  comparing it to the extra plush, extra thick pad, what would one?","Mine is just shy of a full 2 inches at the plushest points. Mine has not flattened out. All my shoulder pain is gone. My wife no longer has back pain. I didn't want to spend this much but now that I have it, I consider every dime spent well worth it.",KB_00093,1,"[""KB_00097"", ""KB_00093"", ""KB_00101""]","[""I was searching for just a mattress pad to protect our new Tempur Pedic mattress. Was not necessarily needing extra padding or softness, but when I read the reviews on this mattress pad and saw how much buyers loved it, I thought I would try it. It is everything the other reviewers say, the company is top notch, shipped to my hands in 2 days! And it is wonderful to lay on!"", ""For one thing, it isn't thick enough to sag. I would estimate it as approximately 1.5 to 2\"" thick, though the quilted construction makes it difficult to measure. When you lay on it, the loft compresses but does not collapse--meaning that it gives you softness and support, but runs none of the back-pain-inducing risks that we've experienced with thick memory foam mattresses and toppers.Unlike memory foam, the Downlite topper is not nearly as hot at night."", ""Really like pad very thick. Nice though. The quality of the pad really impressed me. Not sure if it would fit an extra deep mattress though.""]",3.8155830043251626,"The mattress pad is approximately 1.5 to 2"" thick, and it compresses when laid on but does not collapse. It is considered very thick, but its exact comparison to the extra plush, extra thick pad is not specified.",False,361.60441700485535
G_012,REC_012,B000ST0184,Toys_and_Games,medium,descriptive,bm25,3,how can I make it wireless for my win 8.1 PC?,"Interesting question. I don't think there is a direct or easy way to do this. The tankstick is basically a big keyboard. Each button/joystick direction is a keyboard button. Knowing this, it would require some type of modification to convert it to a wireless keyboard. It sounds like a project worth attempting. Sorry, I probably didn't help at all.",KB_00102,1,"[""KB_00103"", ""KB_00106"", ""KB_00102""]","[""Here is my Day 1 Review. I opened this thing up and wow, it is impressive. My only knock on it was that it wasn't calibrated perfectly. The IT guys told me how to do it (which was actually fun knowing how it works, and DOESN'T VOID THE WARRANTY!) and now it works like a breeze. I will keep you posted how I like it as I move on!UPDATE: This thing is absolutely awesome!"", ""I tried to use this on my PC and had a hard time calibrating it. I thought is was the size of a keyboard but this thing is pretty big and heavy. I'm going to try again soon and hopefully I'll have better luck."", ""Ever since I got my first X-Arcade almost 8 years ago, I've been in arcade game heaven. I decided to spring for the Tankstick because of the trackball along with the ability to use two joysticks for Smash TV, Robotron 2084, Total Carnage, etc.I'm planning to eventually add a spinner in place of the never used 8th button for player 1 (and perhaps player 2 eventually). This is an important point to bring up - you can mod these things!""]",1.7197500055772252,The available reviews do not provide enough information to answer this question.,True,123.25195900484687
G_013,REC_013,B0013ODWSO,Sports_and_Outdoors,long,descriptive,bm25,3,Does the white scooter have the same specs as the micro black one?,[UNANSWERABLE],,0,"[""KB_00114"", ""KB_00112"", ""KB_00115""]","[""bought for a 30+ year old woman, who now gets to scooter along qwith her two kids. Love the whole Micro family."", ""A very good push scooter.I began with an entry level of the brand Micro. I wanted to know my boundaries.And now, with this high end model, I can tell my dream becomes reality. It's very steady. It is lower than the other models and then I need less push kicks to go straight. I have the feeling to be quicker in comparison with my older previous kickscooter.The only weakness is the break. It was broken only one month after my purchase."", ""This kick scooter is perfect for commuting for micro distances without taking a car.The build quality is really great, and the the big wheels help with uneven surfaces.I definetely recommend this product for many places where you don't really want to drivebecause too short nor you want to walk because takes too long time.Ideal also to complement the commute with the train, because it's foldable.""]",1.6444169959868304,The available reviews do not provide enough information to answer this question.,True,137.01479200244648
G_014,REC_014,B005F79BYE,Home_and_Kitchen,long,descriptive,bm25,3,Does this offer the option of shelving instead of hanging clothes inside the doors?,[UNANSWERABLE],,0,"[""KB_00123"", ""KB_00125"", ""KB_00124""]","[""I was impressed with the easy to follow instructions and labeled pieces....I was thinking for the first few hours of assembly, I am going to write a GREAT review on this thing! Then I got to the doors. I still gave this a high rating because I have just never tried to install hinged doors before so maybe it's mostly user error...Still even after I learned some lessons with the first door, the second wasn't much easier. The hinges had to be adjusted A LOT."", ""This is a good buy. I bought two wardrobes at the same time. This one was a third the price, easier to assemble and looks and feels solid and of good quality. Worth the price and i wish I had bought two of these instead of the other one.This is the other wardrobe.http://www.amazon.com/gp/product/B00HT26CW2/ref=oh_details_o06_s00_i00?ie=UTF8&psc;=1"", ""When my boyfriend and I were living together, this was an absolute lifesaver because we were running out of space in our drawers and we didn't want to ruin our nice clothes. Even after we went our separate ways, it was nice to have the extra space, especially since I'm into cosplay, so I don't have to worry anymore about my costumes getting ruined. It is a very strong and sturdy piece of furniture and I couldn't be happier with it. '""]",1.7036669960361905,The available reviews do not provide enough information to answer this question.,True,139.54375000321306
G_015,REC_015,B00ATDT83I,Cell_Phones_and_Accessories,long,descriptive,bm25,3,Hello. I'd like to know if this cell phone works properly in Venezuela for DIGITEL.,[UNANSWERABLE],,0,"[""KB_00132"", ""KB_00134"", ""KB_00133""]","[""excellent choise in this cell phone and great colour too. i recomend it. no more to say. . . . . . . ."", ""I was able to use this with Wal-Mart's StraightTalk service, which was my reason for buying it. Phone has more features than I need, and works great."", ""one of the best phone from samsung i really enjoyed using this phone it fits nice in your hand,, i like the amoled display""]",1.8901669973274693,The available reviews do not provide enough information to answer this question.,True,113.2045830017887
G_016,REC_016,B00394NT20,Health_and_Personal_Care,short,descriptive,bm25,3,Is there a warranty?,[UNANSWERABLE],,0,"[""KB_00147"", ""KB_00150"", ""KB_00145""]","[""We needed a sitting stool in our shower. This one does very well, but it's a little large for our small shower."", ""Was easy to assemble. But I am not using it because there is not enough room in the shower to accommodate another chair. So, I am saving it to replace the other chair when that becomes necessary."", ""You cannot get it back in the box for a return. If it works for you great but regard this as a gamble for your money. If it breaks - tough luck.""]",0.6224169992492534,The available reviews do not provide enough information to answer this question.,True,305.31325000629295
G_017,REC_017,B0056FL4FY,Beauty,long,descriptive,bm25,3,"does not say if its an american or ueropean plug and ive ordered this before and got a ueropean plug, provide necessary info",[UNANSWERABLE],,0,"[""KB_00154"", ""KB_00160"", ""KB_00161""]","[""I thought this would be a good starter drill for my nail business until I could afford a good one. It only worked a couple of times and then just stopped. I could not get it to work again even though I wiggled the cord and tightened the plug prongs. I would say to spend a little more and get a better product."", ""Plug needs to be longer. And it should be chargeable. Has good drill bits and its compact size fits perfect in my nail kit."", ""I really liked this purchase, I have had drill kits before but hated how when the batteries died it wouldn't work as well so love that this one is a plug in no extra money on batteries.""]",2.698874995985534,The available reviews do not provide enough information to answer this question.,True,305.65500000375323
G_018,REC_018,B00154MGXY,Home_and_Kitchen,long,descriptive,bm25,3,Is this item 35.43 inches at the very top or the body of the unit?,[UNANSWERABLE],,0,"[""KB_00162"", ""KB_00165"", ""KB_00163""]","[""My wife ordered it, It was about two inches to big at the top, becuase of the molding,So it didn't work for what we needed."", ""I really like this storage cabinet. It looks good and was very easy to put together. It was also much more inexpensive than purchasing a previously assembled unit of this size, and then paying for delivery (I don't have a truck and you would need one to deliver a cabinet this large). The only thing that kept me from giving it 5 stars is the fact that the center divider and top shelf is necessary to hold the unit together."", ""Hi, I purchased this item primarily for storage and the size of the unit. It arrived at my house in two days after I ordered it and it was very easy to put together. It took me approx 1.5-2 hours to completely assemble. Doors for me took a little adjusting but very happy with my purchase. Might even be ordering a second one.""]",2.0091249971301295,The available reviews do not provide enough information to answer this question.,True,145.78624999558087
G_019,REC_019,B000LQ5XW8,Musical_Instruments,long,descriptive,bm25,3,"What does ""INTO 1 x 4 OHMS OR 2 x 8 OHMS"" mean?",On a 4 OHM output amp. You use one 4 Ohm speaker or two 8 OHM speakers. Example: One 8 OHM speaker + One 8 OHM speaker = 4 OHMs.,KB_00174,1,"[""KB_00172"", ""KB_00174"", ""KB_00173""]","[""Well worth $250.I already bought a used one for $150 which is still working well.Now I have 2.One for the 4 x 10 and one for the 1 x 18,Great sounding amp.Simple to use,no gimmicky EQ..Only 1 small gripe:No mute switch.Well worth buying.Will get another."", ""Having previously used a behringer BX3000T head with the bugera 410 cab,for 3 years... which was a beast of a setup in itself, I bought the BX4500H head wanting to be able to bi amp 2 bugera 410 cabs,Which are 4 ohms each and cant be powered by one head. The resulting stack of raw bass power is something to behold."", ""I have it hooked to a Hartke 15VX and an Avatar 2 x 12. The DI out sounds pretty lifeless compared to a mic in front of the speaker for recording and PA. This is a great sounding, high powered amp.""]",1.5658750053262338,The available reviews do not provide enough information to answer this question.,True,299.8435830013477
G_020,REC_020,B00C9KUVWQ,Electronics,long,descriptive,bm25,3,"Hi, I need an extra one for a different room. The picture looks like the one I need, however it only shows the cable to the computer. Does it come with the other cable that goes to the power plug in? Also, what does the info on the back of the adapter say as far as model and or power numbers-is it 19V 3.42A/50-60Hz 2.0A? Thank you.",[UNANSWERABLE],,0,"[""KB_00181"", ""KB_00182"", ""KB_00185""]","[""It does what it says and works for the Q550. Matches the original equipment Power Adapter. Not much else to say."", ""I needed an extra charger for my laptop and this definitely did it. Like it a lot compared to other charger is that is compact and small. Comes with a velcro to tie of the chords so they don't get messy. Have one for my office and one for at home use."", ""Half the size of the PS that actually came with my X750J from the factory. Works perfectly. I leave the monster sized PS that came with it for home use, and take this one with me when I travel.""]",8.205375001125503,The available reviews do not provide enough information to answer this question.,True,120.36154200177407
G_021,REC_021,B00E7O357A,Electronics,long,descriptive,bm25,3,"hi, i have a skoda fabia II and i need to know if this radio is compatible with the sensor parking from factory",[UNANSWERABLE],,0,"[""KB_00186"", ""KB_00189"", ""KB_00191""]","[""Radio antenna is weak and constantly loose signal. And the worst thing I see is that you have to turn off the stereo manually when turning of the car, otherwise it would continue on and could drain your battery. I gave it 4 stars cause the price and multiple functions compared with the factory one. The customer service responded immediately to answer my questions. Didn't try to install other features beside the basic functions of the unit."", ""So you still can see your phone status and call list in your dashboard control screen, but you need to directly interact with this computer if you want to make phonecall.3. AUX and original iPod connectors do not work any longer. This is another question I asked before I buy and I got position answer, but no. It has a iPod cable, on one end is the 30pin connector, on the other is a round connector like the one we usually used for computer keyboard and mouse."", ""I saw a lot questions asked, so I think there are many around there who are interested in this stuff like me. So I prompt to write this less-than-half-hour use review after I got it last night, hopefully it'll help you make your wiser decision.I have a 2011 GTI MK6, my head unit comes with satellite radio, but not gps. It has in-car bluetooth system and steer wheel buttons.""]",2.7713329982361756,The available reviews do not provide enough information to answer this question.,True,356.2886660001823
G_022,REC_022,B0002D4QBE,Health_and_Personal_Care,short,descriptive,bm25,3,what are the dimensions?,[UNANSWERABLE],,0,"[""KB_00200"", ""KB_00199"", ""KB_00201""]","[""the shower stool was just what we need for my husband that has cancer and can't stand in the shower. The steam makes him sick and the stool is perfect"", ""this is just what I needed to give my husband his bath as he cannot stand for any length of time, as he has dementia and needs complete care."", ""the legs did not fit together i had to send it back sorry i was refunded  soemthing was wrong with the grooves and they would not fit together""]",0.6488330036518164,The available reviews do not provide enough information to answer this question.,True,131.83570899855113
G_023,REC_023,B0056XU5XS,Health_and_Personal_Care,long,descriptive,bm25,3,Why don't any of the photos show the nutritional label so that you can read this important information?,"ITa pretty simple. 3000mg l-leucine, 2000mg l-valine, 1000mg l-isoleucine, the 3 bcaa's. Serving size is 8",KB_00209,1,"[""KB_00213"", ""KB_00209"", ""KB_00212""]","[""You can buy the powder versions for a cheaper price per serving but for capsules, this is the best deal compared to all other bcaa's capsules on Amazon. Don't be fooled by price per serving. Look at the bcaa grams per serving. I compared every single capsule version of bcaa on amazon and this works out to the best deal."", ""muscle pharm makes good supplements, just be aware that a dose is 8 caps. not an issue for me but some people don't like taking a ton of pills during the day. recommended for the gains."", ""You won't find an amino acid complex like this around, it is perfect for muscle gains, as the 3 amino acids in the product promote skeletal muscle growth and they are in the right portions. Take it from a Biology major and a personal Trainer.""]",2.358499994443264,The available reviews do not provide enough information to answer this question.,True,124.9427079965244
G_024,REC_024,B005MQRAXM,Baby,long,descriptive,bm25,3,"how is the seat fabric?  we have a britax, and my son sweats so much when in it.",[UNANSWERABLE],,0,"[""KB_00216"", ""KB_00217""]","[""This knob works perfectly as it is intended. It is a good replacement part and has held up very well"", ""Not sure if ti works to ward off unsafe angry driver's, but I atleast feel like I am making an effort to keep my Lo safe. They sticker is also cute!""]",2.2341660005622543,The available reviews do not provide enough information to answer this question.,True,250.4040830026497
G_025,REC_025,B007W69P7E,Automotive,long,descriptive,bm25,3,"It sounds like this will fit a 2013 4Runner, but does it void the warranty?  It shouldn't, as it's a Toyota part.  Also what is the HP increase?",Your warranty will be fine. Helps breath a bit better. Will add some motor noise as well. I saw maybe a mile increase at most.,KB_00218,1,"[""KB_00219"", ""KB_00218"", ""KB_00220""]","[""This is a great looking piece, but the instructions are less than sensible and give sometimes no indication of what to do with wires and clamps. These could have been written a lot better, as the last line reads &#34; If engine light remains on, go to your Toyota dealer for service!&#34;  Not cool  :-("", ""Excellent product! It must be trd Toyota racing development, i hope to buy another truco for buy another trd intanke"", ""Performance is good. Sound is good, doesn't make much noise until higher RPMs. The only reason I am not giving 5 stars is because the screw holes for where to attach the MAF sensor did not line up. For $400 on a CAI, they should line up. Install is not complicated.""]",3.5624999945866875,The available reviews do not provide enough information to answer this question.,True,149.85124999657273
G_026,REC_026,B005G59WP8,Musical_Instruments,long,descriptive,bm25,3,Is the brain capable of reproducing different stick velocities (Dynamics) or is the same volume produced no matter how hard you hit pads?,it's pretty close to a reptilian brain that is inexpensive. The volume is pretty much the same no matter how hard you hit it. If you're looking for that kind of dynamic velocity you really need a more expensive kit or at least replace the brain with a better one.,KB_00224,1,"[""KB_00221"", ""KB_00222"", ""KB_00224""]","[""The kick pedal and pad are all-in-one, which is very convenient. All of the pads are very responsive so you do not have to hit them very hard. My wife says she cannot hear the pads when I play with headphones.Sounds &#8211; The &#8220;acoustic kit&#8221; sounds fine through my Altec Lansing computer speakers and subwoofer when playing solo or jamming with band at low volumes."", ""The pads are all velocity sensitive and have some good bounce. I was very surprised at how quiet it is. has many different drum sounds which should be interesting. Overall I think this will be a good start for me and for anyone looking to get into drumming and don't wanna be to loud. For the price I think this is surely worth whileP.S  comes with a pair of drum sticksand also works with rock band (just plug into the rock band drum brain)"", ""The module does not lend to the sensitivity of the pads I constantly get a lot of misses. For better sounding drums you should connect it to some software like battery, however that still does not solve the brain issue. I am looking at a V-drum module. Very costly but might be worth it to improve this kit.""]",2.6496669961488806,"The pads are velocity sensitive, which suggests that the brain is capable of reproducing different stick velocities. This means that the volume produced can vary depending on how hard you hit the pads. The responsiveness of the pads allows for dynamic playing without having to hit them very hard.",False,457.676416997856
G_027,REC_027,B0043D68YW,Health_and_Personal_Care,medium,descriptive,bm25,3,Do they have Aloe Vera on them?,[UNANSWERABLE],,0,"[""KB_00231"", ""KB_00239"", ""KB_00233""]","[""works well for travelling. single packs are convienient. not cheap like a lot of the reviews said. thay are disposable so what do they expect?"", ""We had these sent to Kauai, Hawaii because they are not available here in Canada. I'm very happy with them. Next year we're having some sent to Florida."", ""we buy 6 boxes at a time, use them on travel, before eating in restaurant, clean the silverwares in public places, ( most of the silverware are contaminated by employs hand who touch them with their bare hands ).it is also great for after bathroom use , where shortage of soap or hand towels are present.""]",0.9449589997529984,The available reviews do not provide enough information to answer this question.,True,376.73499999800697
G_028,REC_028,B004VTGD9I,Patio_Lawn_and_Garden,long,descriptive,bm25,3,"What is the height of the basket? (Yes, I see the dimensions in the description, but it may not be accurate). Thanks,",[UNANSWERABLE],,0,"[""KB_00240"", ""KB_00241""]","[""Our last basket was busted and broken. We couldn't find a local shop with our size basket. I was thrilled to find it at Amazon. It fits perfectly and is doing a great job of skimming out the leaves that fall in the pool."", ""This skimmer basket is very sturdy and seems to be built to last. It was a great deal for the price.""]",2.570125005149748,The available reviews do not provide enough information to answer this question.,True,218.65391599567374
G_029,REC_029,B0084LO7C4,Toys_and_Games,long,descriptive,bm25,3,I want to know if the eyes are stiched or buttons.  Buttons would not be safe for a newborn or baby under 3,buttons,KB_00242,1,"[""KB_00242"", ""KB_00244"", ""KB_00245""]","[""Great doll with nice features. This is a large Raggedy Ann doll I am using in my babys room as decor. With glass button eyes is will not be a good play doll until she is 3+ years old."", ""This doll was purchased to be used in a class project to show how the Annabelle doll looked like and is now housed under lock and key. I am sure this would make an ideal gift as well."", ""The doll is as described, and if it was for maybe someone a bit older it would've been better. But as it is, my 4-year old niece was frightened by the stitching around the eyes (lashes and such). She refuses to play with it.""]",2.7343750043655746,"The doll has glass button eyes, which may not be safe for a newborn or baby under 3. However, another review mentions stitching around the eyes, but it's unclear if the eyes themselves are stitched or if it's just the surrounding area. The doll is not considered safe for young children due to the glass button eyes.",False,649.4232910044957
G_030,REC_030,B00ISJO0BA,Electronics,medium,descriptive,bm25,3,Is it possible to apply WMN450M to UN55H7150?,Yes,KB_00257,1,"[""KB_00252"", ""KB_00253"", ""KB_00256""]","[""Great product. Easy to install. My only negative comment would be on the instructions as they are mostly graphic without written instructions. Just take a few minutes or as much as you need to study them and apply the condition that most suit your needs.I installed it in less than 1 hour including 10 minutes to study the graphic instructions. If you are a handy person it should be a walk in the park. I recommend this product highly!"", ""She ended up transferring me to Advanced Support.The lady in Advanced Support was putting me on hold every few minutes to consult her manual, come back, and read answers from a FAQ that didn't even apply to this product. She eventually admitted that she didn't know much about mounting kits and didn't usually provide support for them. I was surprised and informed her that I would like to speak with someone who knows something about mounting kits, since it's a Samsung product after all."", ""Will you ever want to take the TV down: to paint; to move it to a different room; to replace in 5-10 years when is obsolete? Unless you are willing to cut the mount out of your wall you will not be able to do any of these things with this product.""]",1.0846250006579794,The available reviews do not provide enough information to answer this question.,True,119.87308300012955
G_031,REC_031,B0015H7924,Electronics,medium,descriptive,bm25,3,if they fit my toyota 4 runner 2006,[UNANSWERABLE],,0,"[""KB_00263"", ""KB_00266"", ""KB_00262""]","[""las compre para una Samuray toyota del 88 y quedaron excelentes. son la medida y se ven muy bien. recomiendo esta marca"", ""Installed these in my Tacoma yesterday and it was fairly simple. Even though the rods do not fit snuggly in the seat's headrest holes (makes them very loose) they still work. You do have to be careful about the plug, because if you pull up the headrest too far, you can easily unplug them."", ""Perfect!! lil bit scary about not fit in at first but the they did and you cant beat the price :)""]",1.0516670008655638,The available reviews do not provide enough information to answer this question.,True,117.4791249941336
