golden_id,record_id,asin,category,q_bucket,question_type,pipeline,k,question,gold_answer,evidence_doc_id,is_answerable,retrieved_doc_ids,retrieved_context,retrieval_ms
G_066,REC_066,B00165XQWW,Electronics,long,descriptive,bm25,10,Is it light weight? I have the Logitech M325 and I love everything about it except that it's a little heavier than I'd like since I'm a gamer.,The answer is that it is lightweight and easy to use.  I'm currently using only the 450 with my laptop.,KB_00612,1,"[""KB_00609"", ""KB_00610"", ""KB_00615"", ""KB_00614"", ""KB_00612"", ""KB_00608"", ""KB_00611"", ""KB_00606"", ""KB_00613"", ""KB_00607""]","[""What can i really say about this mouse except that i love it to death, got it for use in playing the MMORPG - Perfect World on my home computer cabled logitech kept getting snagged. This mouse work great the reciever is so small i can plug it in the front usb port and forget that it is even there since it does not stick out and hurt any thing at all."", ""Bought this mouse almost a month ago. Everything is great about it except for the battery cover on the back end of the mouse does not seat snuggly (it moves a little bit). Though somewhat annoying I didnt think it was worth sending it back as the mouse does everything I need it to."", ""I was looking for a mouse for my laptop, although I wasn't sure a wireless mouse would make much of a difference to a wired one. Well, it does, and by so much!The nano feature of this mouse makes it extremely practical. Also, I love the fact that the mouse is a little heavier than my former mouse; it gives a feel of good maneuverability.I haven't run out of battery, so I can't say much about the claim that batts last six months."", ""I love this mouse that's all I can say about it.I like Amazon too except for the adresses . Shipping and billing won't let me use my PO Box most of the time then ship by usps. i can't guess what they're going to do, then it gets shipped back. No one to explain it to. Like talking to a computer."", ""The V450 Nano is a very fast response mouse that can be used practically over any surface (except glass). It is very accurate and the receiver is perfect for my laptop since I don't need to unplug it every time I'm going to put the laptop in the bag."", ""[...]I've verified that the install routine installed the files into the Program Files folder and everything is working properly, so I surmise that Logitech didn't include an 64 bit uninstall routine with the 64 bit version of the software.Since the SetPoint software installs on every boot-up, I'm stuck with it, so far. Use caution if you decide to install SetPoint - at least the 64 bit version."", ""I'm a PhD Candidate in Computer Science, so i'm on one computer or another nearly every waking moment. This is my go-to mouse for everything. I have four computers between home and school that i use so i've bought more than one of these so i don't have to remember to carry one around. Here are some review criteria:Responsiveness: The arrow moves just as i'd expect when i move the mouse."", ""I'm glad the little red light caught my eye or i'm not sure what i would've ended up doing.Gaming: I don't use a ton of extra buttons when i game and don't need surgical precision, i've never had a problem with any game using this mouse.I'd hate to call something \""perfect\"" but i've seriously never had any problem or disappointment with this product."", ""It has:a very solid build! (like a little cute hatchback tank resting on my desk!! )a tiny receiver!an accurate laser sensor!The only thing that I don't fancy is its weight(2 AA batteries inside the body), but its a great product overall!"", ""Duh.Cons:- Middle button is way too hard to press down for middle-click. That's a huge problem since opening new browser tabs is such a common operation. Also really inconsistent with tilt buttons that are very sensitive.- Heavy. That's simply the fault of the batteries. Seems like we'd have a really light-weight mouse available today.- High acceleration default. Other mice I've plugged in have been at expected levels, but this one needed to be slowed way down.""]",3.6422920020413585
G_067,REC_067,B007J3FAJ2,Toys_and_Games,medium,descriptive,bm25,10,where to get replacement balls for Fisher-Price Cruise and Groove Ballapalooza?,[UNANSWERABLE],,0,"[""KB_00616"", ""KB_00618"", ""KB_00617"", ""KB_00619"", ""KB_00620"", ""KB_00621"", ""KB_00622"", ""KB_00624"", ""KB_00623"", ""KB_00625""]","[""I uploaded a photo that compared the balls for this toy with some of their other similar toys.I couldn't find replacement balls for the Ballapalooza on the Fisher-Price website but I called their customer service department a couple of weeks ago and was able to get a replacement set for the newly released Fisher-Price Ballcano. Fisher-Price service has a great reputation.The price is a bit high but if this toy lasts as long as my other toys from Fisher Price, it's absolutely worth it."", ""I'm happy that I chose the Fisher_Price Cruise and Groove Ballapalooza as a gift for my grandsons Christmas! He absolutely loves it. The colors are so bright and eye catching. I have always liked the quality of Fisher-Price toys , and I am sure that I will be buying more in the near future. AThey have a reasonable price on almost all of their items. So happy to have purchased this item! !"", ""The Fisher-Price Cruise and Groove Ballapalooza, much like its name, takes up way too much space for what it is. This toy takes up more room than any other we own and there's no way to reduce its size for storage. Without changing much feature-wise, this toy could have easily been designed to take up half the space.This toy does have some neat design elements."", ""Fisher Price alleviated any confusion by labeling all the parts and providing the same size screws for all the parts. No confusion about which screw to use. My overly enthusiastic DD peeled the stickers and stuck them all together so I will be contacting Fisher Price for replacement stickers. Very pleased.Update: I finally got round to contacting FP and they sent me replacement stickers at no cost. Meanwhile, my DS is loving this toy."", ""It is fun to look at and the trampoline works remarkably well once you adjust it on the arm. I later found out that some balls from other Fisher Price toys work well with it as well."", ""So, I would suggest 12-24 months.Overall, I was disappointed by this toy and so were my kids. It looks nice and is fun for a few days, but for its size and price, it should do more to keep kids entertained. It would have been easy for Fisher Price to include more ramps and do-hickeys that interact with the rolling balls."", ""Purchased for a just one year old. She loves to watch what it can do but does not have the concept herself to put the balls on the track itself. She pretty much carries the balls around and currently we are a few balls short. The concept is awesome but she has the attention span of a goldfish. Bonus is the inflatable ball because her play mat/ tunnel from fisher price had one also which she loved."", ""Also the swinging door is ridiculous, had to put it on really loosely so it would swing. Would be nice if Fisher Price had ensured variety in the balls, instead we got almost all pink and orange, but I shouldn't expect much from Fisher Price. It's also not the most stable of toy which can be a problem because it's marketed for 6 month olds and up who are learning to stand and pull themselves up. This toy would topple over if a baby tries to support themselves with it."", ""My daughter is 13 months old and adores this toy and I have to admit my husband and I play with it just about as much as she does. There are so many neat things about it and it's fun to watch the balls bounce perfectly from the shoot to the slide. My daughter figured out that she can use the balls from many of her other Fisher Price toys with it as well so she has a blast getting many going at once."", ""The Ballapalooza takes up a lot of space. Each of the 3 legs extends out from the center post about 2 feet meaning that it covers an area that is about the same as a circle with an over 4 foot diameter. Probably closer to 4 1/2 feet. I have 15 month old twin grandsons. They have had a pretty good time with this. The music is fun and they have learned where to put the balls to get them to go down the shoots.""]",1.5291250019799918
G_068,REC_068,B001ELX290,Health_and_Personal_Care,medium,descriptive,bm25,10,what is the active ingredient that inhibits hair growth in this product?,This isn't a hair inhibitor. It stops ingrown hairs.,KB_00626,1,"[""KB_00627"", ""KB_00629"", ""KB_00633"", ""KB_00632"", ""KB_00631"", ""KB_00626"", ""KB_00628"", ""KB_00630"", ""KB_00634"", ""KB_00635""]","[""This product rocks, and does what it say it will do. It makes a huge difference in the amount of irritation and ingrown hairs one gets after various hair removal endeavors and is equally good on Men and Women, You wont be disappointed with this product."", ""You guys with curly hair know what I'm talking about. Ingrown hairs from shaving. The irritation, the itching, the little skin infections dotting your face. This is why you should by this product. No lie; as an African American man, not a day went by when I was younger where I DIDN'T have skin issues from shaving. I washed my face and exfoliated constantly."", ""I'm totally diggin this product. Based on the reviews, I went on ahead and purchased this product. Immediately after 24 hrs my bump, which I believe was not a ingrown hair bump...but an slightly enlarged or exposed hair follicle hole. A hole that somehow allowed dirt or other facial mishaps to enter it, then mildly infect it. For 2 yrs I had this non-life threatening bump under my neck and it was annoying to look at."", ""This is the only product that ive ever found to make shaving a sinch. I mean shaving certain areas as a girl is hard enough with out all the ingrown hairs. Were trying to make it beautiful down there as women---and have a hard time if we replace hair with ingrowns and painful red splotches. Not with this ---this product will fix you right as rain within days...and no more itching!! !Cant live without and always have bottles stocked in my bathroom."", ""This product is fabulous! The perfect amount of serum is distributed evenly on your skin. I've had it for about a month and haven't had a single ingrown hair issue. It glides on your skin smoothly, is not sticky at all, and is so easy to use. The smell is slightly medicated but it disappears immediately when the product dries. I could already tell this little bottle will last months. I would definitely buy this again."", ""love this product! Works great! has really helped reduce ingrown hair from waxing. Use it every night after my shower."", ""I've been using this product for years for my bikini area. My husband used to get razor burn and ingrown hairs on his neck after shaving, so I bought him his own PFB and just as expected... no more razor burn, no more ingrown hair. We both absolutely love this product. Is does the job without drying out your skin."", ""I have very dark course hair on my thighs. I use an epilator to shave my legs. When my hair grows back I get a lot of ingrown hairs. The PFB Vanish has almost erased all of them. I do still have a few scars left though. I just started using my second bottle and I will continue to use this product. It really works."", ""I've used more expensive stuff for the razor bumps you get when shaving for bikini time! This stuff, is by far, the best product I've ever used. I bought it before I went to FL for 2 months in December, never thinking it would really work to keep the shave bumps from appearing but I was wrong! I used it several times, and each time the same results, no bumps no little pimple things appear with trapped hair!"", ""I have tried many different irritated skin treatments. Pfb vanish does control ingrown hair, and razor bumps. Definitely get my recommendation!""]",1.542166995932348
G_069,REC_069,B0066FET1Y,Grocery_and_Gourmet_Food,short,descriptive,bm25,10,what are the ingredients,[UNANSWERABLE],,0,"[""KB_00642"", ""KB_00636"", ""KB_00638"", ""KB_00639"", ""KB_00637"", ""KB_00643"", ""KB_00641"", ""KB_00640"", ""KB_00644"", ""KB_00645""]","[""But there was a problem, because the consistency was too rough for the delicate coffee filter. So I grinded the powder to make it finer. I brewed again and the result was so amazing! I could not believe it is not \""real\"" coffee! I was so excited, so I brewed a couple of more cups. Since the ingredients are very healthy and it is organic, I thought, so much coffee cannot do any harm."", ""This is the best substitute for me and my family ! We love this product . Thank you for taking the time to find the ingredients and make such a wonderful product. I appreciate being able to drink something with no side effects."", ""The fact that the ingredients were healthy was the main reasoning I wanted to make this all work. I recently purchased a single cup drip brewer, which I also enjoy. However, as with the last experiment, this mix will not work in it either, due to the same compactness experienced in the French press."", ""Like I said, it's not bad, just different. It is possible I will get used to the taste.I did a lot of research on the ingredients in this product. They can be good for your heart and help you feel calm. This could be a good thing. I just wanted to take the time and post about the taste and aroma."", ""Not exactly coffee. But pretty darn close! Passes for a delicious hot brew, and has quality ingredients I trust. Love that they're certified organic. Perfect for us stress-balls who crave coffee but actually need the opposite. Enjoying it a lot!"", ""I want to get away from drinking regular coffee and this is the first coffee substitute i've tried . French Vanilla Ayurvedic Roast . I love the ingredients and love the taste and I know that it is all good for me. I will be drinking Ayurvedic Roast from now on and am looking forward to improve health and well-being. Thanks so much , Sandra A."", ""It has a flavor all it's own not resembling coffee in any way. I find it more like drinking tea while mentally expecting to taste coffee. I totally support their recommendation that you pour it loosely into a cup and add boiling water, even eating the remaining grains to gain the full benefit of the ingredients. Just don't expect to brew it in a coffee brewer."", ""OH MY WORD. This is it and it has a real good flavor. It also has other good healthy ingredients..(label will tell). Even if you wanted more coffee like flavor, you could add a little bit of real coffee to the brew. Experiment. This is the best so far. I'm glad I finally found a kind that is good and healthy."", ""For a while, I tried decaf, but yuck. I found a perfect decaf tea (PG Tips decaf is indistinguishable from the regular tea), and have come to enjoy a number of herbals and other brews, but have never a decent decaf coffee or coffee substitute.I found this stuff by accident online and bought a sample out of curiosity. I liked that it was organic, and there's nothing in the ingredients that turned me off."", ""we brewed this in a tea strainer - should have used a french press. my husband hated it: said it tasted like brown water. i don't drink coffee, but once in awhile i like the taste of coffee (ice cream, smoothie, whatever..) i could see where people like it - i think it has a good flavor, and a wonderful coffee-like aroma. however, it does need to be stronger than whatever we got from a weak tea-style brew.""]",0.7067920014378615
G_070,REC_070,B0057R27YI,Electronics,long,descriptive,bm25,10,Will this lens work with a Rebel Xsi?  my telephoto lens was dropped so I am looking for something else to purchase.,"I am not positive but think it will. When I purchased the adaptor to fit it to my Rebel T3, it listed a lot of other canon cameras that it also fit. If all canon cameras can fit the same lenses, then the adaptor would do the same. It's been a fun lens, does take some extra moments when focusing.",KB_00647,1,"[""KB_00649"", ""KB_00647"", ""KB_00646"", ""KB_00648"", ""KB_00651"", ""KB_00650"", ""KB_00653"", ""KB_00652""]","[""The item arrived on time and the packaging was okay, but not great. Nevertheless, the lens worked as advertised. When ordering this lens make sure to note which camera the adapter mounting ring is for as there are more than one being listed on Amazon.com. This is as stated in the ad a manual zoom and focus telephoto lens. If you want an auto focus and zoom lens (wouldn't we all) you will have to pay a lot more than the asking price for this lens."", ""for the price, this is fantastic. Hard to get a very good focus...but i also dropped it a couple times. Difficult to keep safe being such a big lens"", ""The few I have taken shown no evidence of poor image resolution near the edges. As with any telephoto lens you will need a good tripod or mono pod to steady the image. If you're looking to take pictures of celestial objects you will need a tripod with a counter weight system, if not don't let go of the camera after positioning it."", ""Over all for the price I am very happy to add this lens to my kit."", ""Built quality of Lens is OK but very heavy, it is rather a terrestrial camera telescope than a Lens to put it right. The T-Mount provided with the Lens for Canon EOS is not up to the mark as in my case with careful handling it has got broken, the thread is loose can't be fixed to lens anymore."", ""This lens needs very bright light. the images are soft usually but at the price of that much zoom, what would you expect. I debated on 5 stars but I really don't want to mislead anyone into thinking this is a great lens. It is good for the money you spend. You need a heavy duty tripod and a remote shutter release for this lens. any wind or wiggle when shooting and you don't have a half way decent picture."", ""Arrived on time and in good condition. For the price this is selling for takes clear and sharp pictures based on the few test shots with my Canon 60D. It is heavy and a quality tripod is a must to support it. As a minor complaint the zippered case that comes with it is a tad small, it can be a fight to close all the way with the mount adapter in place and the cap on (I'm lazy and don't want to take it off every time plus I'd probably lose it)."", ""It also shows a beginner like me why people spend more money on lenses.""]",2.6501249958528206
G_071,REC_071,B00021LQ0U,Home_and_Kitchen,long,descriptive,bm25,10,Would like it to hold my favorite Lysol wipes. What is the measurement from handle to edge? The picture shows a roll of paper towels so it looks wide.,"I just measured the one I purchased, and if you are measuring from edge of handle to inside edge it is about 5 1/4 inches (that is the area across where the paper towel roll is), I just put a jumbo Clorox canister in and fits nicely, I was surprised when I got this as it is a work horse, not one of those flimsy plastic totes, you will not have any problem putting your Lysol wipes in this as it is large. Since it is very sturdy it is heavier and not bendable.  I have one under my kitchen sink full of all the items I use regularly so I don't have to hunt, just pull the tote out and ready to go. I am very pleased with the quality of the tote that I plan to get another one for my work tools, hope this helps you.",KB_00654,1,"[""KB_00654"", ""KB_00657"", ""KB_00659"", ""KB_00662"", ""KB_00658"", ""KB_00655"", ""KB_00656"", ""KB_00663"", ""KB_00661"", ""KB_00660""]","[""I was trying to keep cleaning gear at each bathroom and in the kitchen, but found that I was always missing one thing or running out of paper towels in one room, etc. So I thought I would buy a caddy and keep cleaning items in it to carry to each room instead. This caddy is large enough to hold all my spray bottles, a roll of paper towel, cloths, Mr. Clean Eraser, etc. and it fits under the sink in my master bath."", ""I almost love this caddy! It is big enough to hold my window cleaner, dust and furniture polish,  bathroom scrubbers,  and disinfectant wipes and/or sprays, PLUS a couple of rags and/or paper towels, and even nearlly my toilet cleaning handles (I have the Clorox Toilet and the Scrubbing Bubbles Fresh Brush wands which I easily transport with the caddy by just laying them over the top). It makes it SO convenient to grab this caddy with everything in tow to head on upstairs to clean."", ""This caddy does exactly what I need it to do. It holds a goodly assortment of cleaners and polishers and a roll of paper towels. It is easy to tote around the house. I no longer need to search for my dusting spray, glass cleaner, tub and tile cleaners, and counter top cleaners. It is in one place and I do not know why I did not purchase one of these decades ago."", ""I bought this product to keep my cleaning items tidy under the sink and so I could easily carry them around when cleaning the housing.....it is much bigger than I imagined but this is truly a solid product and works well for what I needed it for. Easily fits my cleaning products and paper towels. I am debating ordering another one for the car stuff!As for the shipping it arrived ahead of the estimated date!"", ""I like to stay organized and this tote allows me to keep virtually all of my car wash/wax/clean products in one spot. It's strong and has a nice handle.A product improvement would be if they added &#34;bottle slots&#34; to one or both sides of the tote to stabilize the bottles when carrying...something like the mold in the center console of cars where you can hold your coffee snugly."", ""I just moved into a three story house. This caddy is very helpful when I am doing my cleaning. It holds all my cleaning solutions, my swiffer duster and paper towels. It is sturdy and looks like it will last a long time"", ""Great tote / caddy for cleaning supplies. Big deep sides easily hold rolls of paper towels or bottles of cleaning products. Sturdy thick plastic. Doesn't feel like its gonna fold up or crack on itself when carrying a full load. Definitely worth it for anyone interested in having a single convenient caddy to carry around auto cleaning supplies."", ""The picture and descritpion are not anything like what I received. I thought it was the wrong item, but the sticker on the item calls it a plastic caddy. Very misleading."", ""This Tote Caddy is not only great for organizing cleaning supplies, but toiletries etc. in the bathroom vanity. I bought one for under the kitchen sink and for each bathroom vanity. Everything is neatly in its place and keeps under the sink areas uncluttered. It's also great for the trunk of the car for paper towels, polish, window cleaners and other car supplies."", ""Everything arrived when promised. Very good quality. I wish however that they would come in white. The Blue is garish, but there wasn't a choice. White looks so much fresher and cleaner.""]",3.574333000869956
G_072,REC_072,B002HKCEAA,Toys_and_Games,long,descriptive,bm25,10,What should I do to stop the propellers from falling off the rods? The rotation causes them to come right off.,Call the manufacturer they are real great with help.734-502-8796.,KB_00667,1,"[""KB_00672"", ""KB_00664"", ""KB_00666"", ""KB_00670"", ""KB_00673"", ""KB_00671"", ""KB_00667"", ""KB_00669"", ""KB_00665"", ""KB_00668""]","[""Look for replacement propellers in the box. There aren't any. Wait until next day (because, y'know, Christmas) to call hobby stores all over the place looking for replacement propellers. Finally find an open store 40 minutes away. Make the round trip to get them.9. Install replacement propeller and battery. Turn on boat.10. Insert (included) batteries into remote control. Notice that remote control neither lights up nor controls the boat. Turn off boat. Remove batteries from remote control."", ""I ordered one of this because I am a novice fisherman and I want to take my line further. When I recieved the boat, it had the left side propeller broken, it really disappointed me. I replaced the propeller with one of the replacing propellers that came with the boat, but the two replacing propellers were for the right side, no one for the left side, I replaced it though."", ""He did agree with me (and other reviewers here) that the quality control on the boat stickers needs to be much better and they are working on that. He also agreed that there must be a problem with the foam packaging inside the box which is causing the propeller damage in shipping, something that several reviewers including myself had pointed out. Overall he was extremely apologetic and made me numerous offers for replacement pieces (propellers, motors, etc) should I need them."", ""!The right engine appeared to have been \""fried. \""Summer was over so I just put away everything for the winter - once or twice I pulled out the batteries and charged them up - now winter is over I took the the boat to test the motor -- it still would not work -- so I called RC Fishing World customer service and was treated very well. They agreed to send me a new motor and other \""extra stuff\"" -- FOR FREE!!!"", ""I had alot of fun with this product. The motor stops spinning now an again, requiring me to use a nail or other object to complete a repair recommended by their service the first time I called. I assume I'm re-seating the brushes? In any event, I would not recommend using this anywhere your not willing to potentially swim for it, or forfeit it,  as one motor will randomly stop functioning. Its much noisier than I anticipated, as well."", ""I ordered the fishing boat for my son last Christmas. I had called Fish Fun because I wanted to ask questions about the boat. The gentleman I talked to was wonderful, very polite, answered all my questions. We had a very friendly chat and he told me if EVER I had problems with the boat, let him know, and he will make it right. My son waited patiently all winter to use the boat-he couldn't wait! We did have a problem where we lost a propeller."", ""Had a bad motor. It happens. Called them and they are the greatest. Solved my problem right away. This is hard to find these days. I may buy two or three more boats just out of appreciation after having gone through such horrible customer service for the rest of the christmas presents!"", ""I bought one of these for my son to play with in St. Augustine. Right from the moment he saw the box his eyes filled with excitement. We live in a large community where there are many retention mini-lakes and my property backs into one of the larger sections of lake area which made the &#34;Radio Ranger&#34; a perfect toy for him and his Dad."", ""Even with the rear fishing boom mounted, the rear of the boat is a bit light and the propellers are not fully submerged (and are therefore not fully efficient); it apears that when a fishing line, float, sinker, hook and bait is attached, the additional weight and drag will submerge the transom of the boat further and performance will improve. I would buy this again."", ""Despite being very light, the boat is sturdy and well-built. It fell out of the back of my golf cart on the way to the lake and it wasn't harmed at all. The boat performs well; its not very fast, but just about right for remote control. The charger and battery both got much hotter than I anticipated during charging; watch where you put these when charging.""]",2.494334003131371
G_073,REC_073,B001GCU0TW,Health_and_Personal_Care,medium,descriptive,bm25,10,what are all ingredients? i am looking for no aspirin. thank you!,"Alka-Seltzer ""Heartburn"" contains no aspirin. It is formulated to treat only heartburn (indigestion). Active ingredients are anhydrous citric acid and sodium bicarbonate, both antacids. The package it comes in is very similar in appearance to the Alka-Seltzer package which does have tablets containing aspirin. You have to look carefully. They both have ""Lemon Lime"" on the front cover.",KB_00682,1,"[""KB_00674"", ""KB_00678"", ""KB_00676"", ""KB_00679"", ""KB_00675"", ""KB_00683"", ""KB_00677"", ""KB_00680"", ""KB_00682"", ""KB_00681""]","[""No aspirin need I say more! It makes a difference if you take other medications. Wife sends me looking for this everywhere ! She takes a lot of meds and they have some in them already,!"", ""Great heartburn relief without aspirin and other drugs. I use it right before bed after a big meal, and I sleep a lot better."", ""I have used this medication for over two-years now. I cannot take aspirin so this product is perfect for my tummy when it balks at me."", ""This is great for anyone who gets frequent heartburn or acid reflux. Because some of us have to take this often (maybe even nightly before bed if bed time is too close to dinner time), it has no aspirin (blood thinner). I do recommend it."", ""Excellent product! About time alka seltzer made a heartburn medicine without aspirin ."", ""This was all my fault. I thought I was ordering the new chewable ones they advertise on TV. I never could drink any alka seltzer. I am not even thrilled with sparkling water"", ""Immediate hearburn relief without aspirin. Good flavor. Easy to use ,put in my purse or car just add water and go."", ""I've been taking Alka-Seltzer without aspirin since it was in a yellow box; about 30 years. Simethicone controls gas pretty well. Maalox controls heartburn... but the only thing that settles my upset stomach has been Alka-Seltzer. Since I'm on a reduced sodium diet I only take one tablet... and never consume the sediment in the bottom of the cup; it is mostly sodium."", ""Tried many different things to control my acid reflux. Doctors always try to get you on pills or Nexium. None worked for me. Finally found this and provided instant relief allowing me to eat without a lot of burping or shortness of breath. I think the secret is the citric active ingredient which isn't in other antacids. I am not a doctor so please take my review as an opinion but these definitely worked for me on occasions."", ""Why drug stores and grocery stores have quit carrying this product, I don't know. They did, however, and I was thrilled to find it on Amazon. It's hard to find an antacid that doesn't also contain an NSAID but this one only has antacid in it. Tastes fine, works quickly and I highly recommend it.""]",1.6285000019706786
G_074,REC_074,B0093HHGD0,Home_and_Kitchen,long,descriptive,bm25,10,Did it shrink in size after you washed and dried it?  I'm afraid it might be too small for my queen bed if it shrinks any.,"The first time I washed the quilt I hung it out to dry and then the second time I actually put it in the dryer cause I was in a hurry. I didn't see a change in sizing. At the time I was using it on a twin sized bed before I bought the full that I have now. When I made the bed after putting it in the dryer the quilt hung the same length on both sides that it had before washing. It didn't change at all. I have had this quilt now for about 6-7 months and I am still very satisfied with it. I'm also pretty sure that the tag might say preshrunk but I'm not sure, I'd have to look, but mine didn't change in size at all after washing and drying. Hope this helps!",KB_00686,1,"[""KB_00684"", ""KB_00692"", ""KB_00686"", ""KB_00685"", ""KB_00687"", ""KB_00689"", ""KB_00688"", ""KB_00693"", ""KB_00691"", ""KB_00690""]","[""This quilt is so pretty and warm. I love it. It is aslo a great size for my queen bed."", ""I did love this, but, it did shrink a lot. I would not recommend it. It is pretty, but the price it should be quality."", ""Enjoying this set in the guest room. Have it on a queen bed, and the quilt is plenty big enough to adequately hang down to cover the mattress on all sides. After washing and drying the set a couple times, it still looks as great as the day it arrived!"", ""I was searching for a summer time quilt to keep me warm during the cool summer nights in NY. I was happy when I got this for it was the perfect lightweight cotton material I was looking for. I was impressed by how soft the fabric was as well! My biggest concern was the sizing full/queen. I have a queen size bed and I was worried it wouldn't drape long on the sides as pictured. This was not a problem."", ""I'm using this cotton quilt as a bed cover, thankfully. The colors and the design are exactly what I was looking for. If you're seeking a quilt to keep you warm, this is not it. It's literally two sides of cotton sewn together with no filling to keep you warm."", ""I love the colors in this quilt, and as others have said before, it is REALLY soft. An unexpected bonus for me is that it does not show dirt or stain. I have 4 small dogs that think the bed belongs to them, but the quilt never looks dirty. It also washes and dries well, with a drying time that is about 1/4 the length that I had to use with my other quilts. Buy it!"", ""I am in love with this quilt! The colors are perhaps a notch or two less vibrant than the picutre suggests, but it's pretty darn close! I paired mine with eggplant purple sheets and a burnt orange bed skirt, and I'm constantly getting compliments from guests. It's nice and warm without that suffocating feeling so many other comforters have, and the accent pillow is a nice little touch."", ""This quilt is a steal! It is soft, washed up very well and is priced amazingly well! Not sure about other posts regarding the colors being off-my quilt looks exactly as I expected from the photo. Makes my bedroom look like a different room. You will not be disappointed!"", ""Colors are beautiful and the material is very soft. I was doubtful of buying this quilt but I'm super happy I did"", ""Super soft, like the other reviews mentioned. The throw pillow is pretty small. Really cute set. Just what we wanted.""]",3.3503330050734803
G_075,REC_075,B008KEJ1LM,Health_and_Personal_Care,short,descriptive,bm25,10,ease of comb removal,the comb removal is very easy to remove and put back on. So far this product has been great and is a great buy.,KB_00698,1,"[""KB_00694"", ""KB_00695"", ""KB_00703"", ""KB_00697"", ""KB_00696"", ""KB_00698"", ""KB_00699"", ""KB_00701"", ""KB_00702"", ""KB_00700""]","[""I have been using this clipper on my face, head, back, and a few other places. It is working well for me. The fact that it is cordless is a huge advantage. It is also light weight and comfortable to hold. The adjustable comb works exactly as it should: it determines how close to the skin the clipper will clip. Panasonic designed this clipper to be waterproof. Waterproof is good, if only for ease in cleaning."", ""There really is something to be said about \""having the right tool for the job.\"" For years I have struggled keeping my goatee trimmed, and have always wanted a beard, but short. I simply didn't have the right tool!The Panasonic beard/hair trimmer does the trick with versatility, ease and convenience.With the comb attachment and versatile dial adjustment, my goatee is now neat and trim using the 7mm adjustment, which is accomplished with just a slide of the height control dial."", ""I love it for a quick trim of the beard. Saves a lot of time compared to using a comb and scissors."", ""pros;liked the full spectrum of graduated settings and the ease of selecting.trims well.cons;must oil prior to each use."", ""Works wonderfully. And you can use it in the shower! I give it five stars because of the even trim and ease of use."", ""finally, a beard trimmer with accuracy and ease of use. It is durable too. I have had bad luck with attachments in the past, but this machine is awesome. The guard comes on and off easily and stays where you put it. No more slips and bare patches in my beard. I love it, and it hold a charge well. Gotta love the wet or dry cleaning too."", ""I'm a hairy guy and like to keep well kept. The ease of use with the quick length adjustment is great when going from trimming my eyebrows to 5 oclock shadow to chest hair. The motor is strong enough to where it actually cuts the hair and not just pull it out etc. With this item i feel like you get all the utility of a super high end tool in the palm of your hand."", ""This will probably be my go-to shaver for regular maintenance. But if I ever decide to mow down to a goatee, or let my beard get a bit too long between touch-ups, then I'd probably reach for the full cutting power of my plug-in Wahl, since it can mow through anything with relative ease.I'm not sure the wet/dry feature of this shaver is very meaningful; those are best for a clean shave and easy cleanup."", ""And, it's wet-dry, ergonomic, cleans easy, and can even (somewhat) trim the hair on your head. I trim my ears, sideburns, and neckline with ease.The only feature it doesn't have is the built-in vacuum (see thePhilips Norelco Vacuum Trimmer Pro. I've been eyeballing that unit, what a great idea. But I haven't tested it or even seen it in stores. Of all the units I've tested and personally used, the Panasonic Milano wins hands down."", ""There is little to dislike in these trimmers. They are easy to use, easy to adjust, and easy to clean. The ease was even misleading to the point that we gave them a try in a full haircut. As a haircutting tool it was a little tedious but it did work despite taking some extra time. As beard and sideburn trimmers they are outstanding. The dial adjust feature is particularly nice and easier than some other trimmers that have to be pushed either direction to adjust.""]",0.7570000016130507
