golden_id,record_id,asin,category,q_bucket,question_type,pipeline,k,question,gold_answer,evidence_doc_id,is_answerable,retrieved_doc_ids,retrieved_context,retrieval_ms
G_021,REC_021,B00E7O357A,Electronics,long,descriptive,bm25,1,"hi, i have a skoda fabia II and i need to know if this radio is compatible with the sensor parking from factory",[UNANSWERABLE],,0,"[""KB_00186""]","[""Radio antenna is weak and constantly loose signal. And the worst thing I see is that you have to turn off the stereo manually when turning of the car, otherwise it would continue on and could drain your battery. I gave it 4 stars cause the price and multiple functions compared with the factory one. The customer service responded immediately to answer my questions. Didn't try to install other features beside the basic functions of the unit.""]",2.651666996825952
G_022,REC_022,B0002D4QBE,Health_and_Personal_Care,short,descriptive,bm25,1,what are the dimensions?,[UNANSWERABLE],,0,"[""KB_00200""]","[""the shower stool was just what we need for my husband that has cancer and can't stand in the shower. The steam makes him sick and the stool is perfect""]",0.57412499882048
G_023,REC_023,B0056XU5XS,Health_and_Personal_Care,long,descriptive,bm25,1,Why don't any of the photos show the nutritional label so that you can read this important information?,"ITa pretty simple. 3000mg l-leucine, 2000mg l-valine, 1000mg l-isoleucine, the 3 bcaa's. Serving size is 8",KB_00209,1,"[""KB_00213""]","[""You can buy the powder versions for a cheaper price per serving but for capsules, this is the best deal compared to all other bcaa's capsules on Amazon. Don't be fooled by price per serving. Look at the bcaa grams per serving. I compared every single capsule version of bcaa on amazon and this works out to the best deal.""]",2.2532080038217828
G_024,REC_024,B005MQRAXM,Baby,long,descriptive,bm25,1,"how is the seat fabric?  we have a britax, and my son sweats so much when in it.",[UNANSWERABLE],,0,"[""KB_00216""]","[""This knob works perfectly as it is intended. It is a good replacement part and has held up very well""]",2.17500000144355
G_025,REC_025,B007W69P7E,Automotive,long,descriptive,bm25,1,"It sounds like this will fit a 2013 4Runner, but does it void the warranty?  It shouldn't, as it's a Toyota part.  Also what is the HP increase?",Your warranty will be fine. Helps breath a bit better. Will add some motor noise as well. I saw maybe a mile increase at most.,KB_00218,1,"[""KB_00219""]","[""This is a great looking piece, but the instructions are less than sensible and give sometimes no indication of what to do with wires and clamps. These could have been written a lot better, as the last line reads &#34; If engine light remains on, go to your Toyota dealer for service!&#34;  Not cool  :-(""]",3.4661250028875656
G_026,REC_026,B005G59WP8,Musical_Instruments,long,descriptive,bm25,1,Is the brain capable of reproducing different stick velocities (Dynamics) or is the same volume produced no matter how hard you hit pads?,it's pretty close to a reptilian brain that is inexpensive. The volume is pretty much the same no matter how hard you hit it. If you're looking for that kind of dynamic velocity you really need a more expensive kit or at least replace the brain with a better one.,KB_00224,1,"[""KB_00221""]","[""The kick pedal and pad are all-in-one, which is very convenient. All of the pads are very responsive so you do not have to hit them very hard. My wife says she cannot hear the pads when I play with headphones.Sounds &#8211; The &#8220;acoustic kit&#8221; sounds fine through my Altec Lansing computer speakers and subwoofer when playing solo or jamming with band at low volumes.""]",2.6778750034281984
G_027,REC_027,B0043D68YW,Health_and_Personal_Care,medium,descriptive,bm25,1,Do they have Aloe Vera on them?,[UNANSWERABLE],,0,"[""KB_00231""]","[""works well for travelling. single packs are convienient. not cheap like a lot of the reviews said. thay are disposable so what do they expect?""]",0.9619579941499978
G_028,REC_028,B004VTGD9I,Patio_Lawn_and_Garden,long,descriptive,bm25,1,"What is the height of the basket? (Yes, I see the dimensions in the description, but it may not be accurate). Thanks,",[UNANSWERABLE],,0,"[""KB_00240""]","[""Our last basket was busted and broken. We couldn't find a local shop with our size basket. I was thrilled to find it at Amazon. It fits perfectly and is doing a great job of skimming out the leaves that fall in the pool.""]",2.6194999954896048
G_029,REC_029,B0084LO7C4,Toys_and_Games,long,descriptive,bm25,1,I want to know if the eyes are stiched or buttons.  Buttons would not be safe for a newborn or baby under 3,buttons,KB_00242,1,"[""KB_00242""]","[""Great doll with nice features. This is a large Raggedy Ann doll I am using in my babys room as decor. With glass button eyes is will not be a good play doll until she is 3+ years old.""]",2.6927500002784654
G_030,REC_030,B00ISJO0BA,Electronics,medium,descriptive,bm25,1,Is it possible to apply WMN450M to UN55H7150?,Yes,KB_00257,1,"[""KB_00252""]","[""Great product. Easy to install. My only negative comment would be on the instructions as they are mostly graphic without written instructions. Just take a few minutes or as much as you need to study them and apply the condition that most suit your needs.I installed it in less than 1 hour including 10 minutes to study the graphic instructions. If you are a handy person it should be a walk in the park. I recommend this product highly!""]",1.073958002962172
G_031,REC_031,B0015H7924,Electronics,medium,descriptive,bm25,1,if they fit my toyota 4 runner 2006,[UNANSWERABLE],,0,"[""KB_00263""]","[""las compre para una Samuray toyota del 88 y quedaron excelentes. son la medida y se ven muy bien. recomiendo esta marca""]",1.053792002494447
G_032,REC_032,B00GTAJB78,Beauty,long,descriptive,bm25,1,"Why is this so thin? Like other brands I have used, products with hyaluranic acid and vit E should be a little viscous.","I find this product quite good. It's not viscous but has some oil base that allows you to use just 6 drops for you whole face. I put a small amount of the drops on my cheek bones, forehead & chin. Gently rub it in & then apply my moisturizer. My skin looks great!",KB_00276,1,"[""KB_00271""]","[""I would definitely read up about this before going over board with miracle products like Vitamin C, they always have drawbacks.Overall, I would certainly recommend the product! I've tried making my own Vitamin C serum using hylauronic acid and dissolving food-grade Vitamin C powder in it but that alone did not give me the same results as this serum. The Vitamin E and Ferulic acid must be what make the difference!""]",2.825458999723196
G_033,REC_033,B0011FY9AU,Health_and_Personal_Care,long,descriptive,bm25,1,Inositol makes this unusable by many people -- inositol causes cramps and stomach bloating. Why is it in the product?,[UNANSWERABLE],,0,"[""KB_00283""]","[""Prior to puchasing this product, I read the reviews of others. Some said it caused stomach problems. I discounted this assertion, and decided to try it for myself. Sure enough, after taking the product,I did suffer from stomach problems. I am not giving up on the product, but need to give it further tests.""]",2.1960000012768432
G_034,REC_034,B009WX60N2,Electronics,short,descriptive,bm25,1,where is the scan button,[UNANSWERABLE],,0,"[""KB_00299""]","[""Also as you scan you do not have to keep the mouse in the same position (in other words you can turn the mouse as you scan so you can pretty much scan in any direction and do not have to worry about keeping the mouse so straight). It is not a replacement for a flat bed scanner, but will scan in a larger area then most standard flat bed scanners. Hope that helps someone make a decision.""]",0.6866670009912923
G_035,REC_035,B007XVYSZW,Toys_and_Games,medium,descriptive,bm25,1,what is size of this toy?,[UNANSWERABLE],,0,"[""KB_00302""]","[""This toy looks cool and is pretty std size, not too small as I thought from pictures. My son's favourite things in the world are cars and dinos..like most other boys... THis toy combines both of it... I recommend this to anyone age around 3-5. And price is pretty good too. I got it for about $15.""]",0.8120420025079511
G_036,REC_036,B000FZP2XA,Toys_and_Games,long,descriptive,bm25,1,I see that this comes with furniture but does it come with any dolls?,"No, it does not..... Sold separately",KB_00312,1,"[""KB_00311""]","[""If I had it to do over, I might splurge for the \""Terrace\"" model, BUT this dollhouse is well-constructed and a good value since it comes with furniture. Our only complaint is that the upper rooms with the slanted ceilings don't really have much room for maneuvering dolls and furniture. Easy to assemble.""]",1.7161669966299087
G_037,REC_037,B005MZ4A7C,Beauty,medium,descriptive,bm25,1,"When it's time to remove makeup & sealant, what do you use?",[UNANSWERABLE],,0,"[""KB_00324""]","[""I like to do a lot of elaborate makeup, even in my day-to-day, but I usually don't have time or space to carry the makeup around with me to do touch ups. Even with the aid of setting powder and primer, my makeup usually ends up coming off after several hours.I originally bought Ben Nye's Final Seal to use for my Hallowe'en makeup this year, but I've been using it on some of my other looks before then to get used to the product.""]",1.5581670013489202
G_038,REC_038,B000FED594,Health_and_Personal_Care,medium,descriptive,bm25,1,are they 100% cotton?? or is there some polyester??,"As others have stated, there is a cotton quilted side that is absorbant and the other side (pink) is waterproof. I've washed them a lot as I use them as potty pads for my dog and they hold up well in the washer and dryer. I just love the fact they're saving me money each time I use them.",KB_00335,1,"[""KB_00335""]","[""Sofnit 300 under pads are made with great quality cotton,  they are commonly used in hospitals due tho their quality and durability. I purchased them for my relative, the cotton it is not irritant to the delicate skin and it is very resistant.""]",1.1429579972173087
G_039,REC_039,B0027IVMWI,Toys_and_Games,long,descriptive,bm25,1,What is the general age group this is for? I have a 6 year old nephew. thanks.,I think six is a great age for this toy. It's not full size so older kids would be disappointed. The flags are small but the goal is a decent size.,KB_00343,1,"[""KB_00341""]","[""I purchased this item, but then realized my 11 & 9 year olds were a bit too old for it. Passed it along to my 4-year old nephew who loves it!""]",2.1784159980597906
G_040,REC_040,B004MDM6LC,Health_and_Personal_Care,medium,descriptive,bm25,1,i want to know a size of the bags,They are standard size grocery bags,KB_00351,1,"[""KB_00354""]","[""I was very glad that I found these but was very disappointed with how thin the bags are. I need the bags to be a little thicker and  larger.""]",1.2256670015631244
G_041,REC_041,B005I5DJU0,Electronics,medium,descriptive,bm25,1,What are the brackets made of?,Basically a hard plastic which is very fragile!,KB_00366,1,"[""KB_00361""]","[""It needs 2 side brackets  to hold the iPad in place. My iPad is now broken- not functional. Terrible product.""]",0.8822919990052469
G_042,REC_042,B00DUVTPH0,Home_and_Kitchen,medium,descriptive,bm25,1,is the pump metal or plastic?,"Plastic. The spout occasionally pops off. I've never had one do that before, however, I use mine for hand soap rather than lotion. I don't believe I would buy another one like it. Hope that helps you.",KB_00371,1,"[""KB_00371""]","[""I purchased two of the same style pumps from InterDesign. The first, which is identical to this but ceramic and metal, came as advertised. This pump is advertised a metal, but the only metal part is the pump spring. Everything else is commodity grade plastic. It probably cost less than $1 to import from overseas.They should either ship a real metal container or drop the price to $2.99where it belongs for this item.Shame on InterDesign for their mis-leading advertising!""]",0.851790995511692
G_043,REC_043,B0057BUTUI,Home_and_Kitchen,medium,descriptive,bm25,1,Are the lids on these a dark blue or a smoky gray/black?,They are like a medium blue. I was actually hoping they were gray/black but the blue still looks pretty.,KB_00377,1,"[""KB_00384""]","[""These cannisters are gorgeous. I'm using them to hold pet treats, so they are just the right size. The largest one might be a tad small if you were to use it as a cookie jar, but the jars are so pretty, I'd find a way to make it work. The seal with the lids on is very tight. While not recommended, you could probably lift the cannisters by their lids and not have the cannister fall off.""]",1.696125000307802
G_044,REC_044,B0014CMQEQ,Pet_Supplies,long,descriptive,bm25,1,My cat keeping peeing over the side. How can I train him to hit the target? Or install higher sides?,"I'm not sure... if you can figure out how to install a higher side on the inside of the litter box (maybe some thin plastic and some e6000 glue), that would be the solution... but if it's not a feasible alternative, maybe this is a bad litter box for your cat. Which is too bad, because we STILL love it. :) I hope you find a solution!!!",KB_00396,1,"[""KB_00394""]","[""This is such a great product! Easy, inexpensive, and simple. The pad and pellets are great at handling urine and the smell. Clean-up is a breeze. However, there is no support for the poop. Pellets don't control odor or hide it. So if the poop is not scooped right away, the poop smell takes over the house. Only if I can train the cat to only pee in this and poop in the other box.""]",2.5351660005981103
G_045,REC_045,B007H7G6IE,Cell_Phones_and_Accessories,long,descriptive,bm25,1,"works on HSDPA 850/900/1900/2100 frequencies 1900, I might say the detailed specifications, is a processed snagdragon s3 or s4. thanks?",[UNANSWERABLE],,0,"[""KB_00399""]","[""I ordered this phone on May 24, 2012. It just arrived.No where in the description did it say I would be sent a Tmobile Branded phone that is unlocked. In my opinion, the description is a bit misleading.1. The phone is blue/gradient, not black.2. It was basically a Tmobile phone that is unlocked.The worse part, I'm unable to get the phone working on ATT network.""]",2.851124998414889
G_046,REC_046,B001D4BZ56,Patio_Lawn_and_Garden,long,descriptive,bm25,1,Should you use this product right away once you mix the can of it with a gallon of water?    I noticed crystals in my container  when I was done.,if you let it sit overnight it will crystallize on the bottom of the jug you mix it in. If you heat up the solution it will dissolve the crystals. I mixed up a can into a gallon milk jug. I have stored it for a time and when ready to use it again just put the jug into a pot of hot water and it will dissolve it back to useful liquid. You need to mix the solution with a long stick that reaches the bottom as you warm it to dissolve the solids.,KB_00409,1,"[""KB_00407""]","[""After 2-3 days, I have not seen a single one, and it has been about three weeks now. I am convinced.What I learned:1. When you mix the salt into water, heat up the water first (but do not use a cooking pot if you put the boron salt in it) so it is hot to touch (but not boiling). This will dissolve the solution quickly. Cold water could take hours, or not at all.2.""]",3.875249996781349
G_047,REC_047,B007QVWMAC,Toys_and_Games,long,descriptive,bm25,1,"can they be filled by an bicycle air pump or at a gas station or do they require their own unique pump and if so, where can I purchase it?",You can not use a bike pump or gas station pump. You need a pump that will blow up a air matress. You can purchase them at job lot for ten bucks or on amazon,KB_00420,1,"[""KB_00423""]","[""We recently purchased a house right on the river and bought these tubes for summer floating. They are FANTASTIC! Theyer big and very comfortable! (I'm 5'1 and my husband is 6'3 and the tubes fit both of us very well) The head rest has a seperate air chamber so you can inflate it to your comfort level (or not inflate it at all if you wish). The Two cup holders are a nice touch.""]",3.6603330008802004
G_048,REC_048,B000CFQM4G,Automotive,medium,descriptive,bm25,1,Does the gauge have an auto dim feature?,"It does have an auto dim feature. The sensor is the little hole under ""14"" and above the LCD display (you can actually see it in the product picture). I have this and can confirm that the auto-dim does work.",KB_00427,1,"[""KB_00427""]","[""Bought to tune my built WRX. Don't make mods to a car without retuning, and don't retune without a wideband! Multiple color gauge faces and rings for installation. I did not permanently install mine. Wired in for tuning and then removed. Works amazingly well. Easy to read in all light conditions, the auto dim feature was nice. Very detailed install instructions included make installation a breeze.""]",1.165125002444256
G_049,REC_049,B007ZZQHSW,Sports_and_Outdoors,long,descriptive,bm25,1,"Is this item bigger/heavier than this one: Spec-Ops Brand Recon-Wrap Multi-Season, Multi-Mode Head Gear (Woodland Digital)","I don't own the specific one you linked, but all of the Recon Wraps that I've owned have been the same. The closest any of them have been to being ""bigger"" is the multicam one I got on Amazon is longer than the ones that were issued or that I bought on base. But the longer ones mention it in their description generally so it shouldn't be a surprise.",KB_00440,1,"[""KB_00438""]","[""This is lightweight multi-mode multi- use head gear. Keeps head cool on hot days, cannot say about warmth in cool weather since its August in the south. Stores in the space of a handkerchief.""]",2.6577500029816292
G_050,REC_050,B005ONMFAQ,Cell_Phones_and_Accessories,medium,descriptive,bm25,1,Is this a hard plastic case or a flexible rubber case?,It is more of a plastic case. I wouldn't reccomend getting it unless you really need a cheap phone cover and have no other options.,KB_00451,1,"[""KB_00452""]","[""I had a hard time finding a case for my Sprint Samsung Galaxy S2 phone, so I was excited to find this case. It touted low profile, perfect fit, and rubberized black hard case. I must say that I was impressed with the perfect fit that was easily snapped on. When I read that it was a rubberized case I expected there to be rubber on the inside to minimize shock if dropped. However, there was no rubber.""]",1.368208002531901
G_051,REC_051,B000EMDB3C,Home_and_Kitchen,long,descriptive,bm25,1,Do both sides brew at the same time or do they have separate timers? Does it even have delayed brewing timers?,Both brew at the same time unless you have it set for only brewing one cup. There is no timer for delayed brewing. It works very well this way for my purposes.,KB_00464,1,"[""KB_00457""]","[""The idea was intriguing but not exactly what we hoped. You don't have the option of brewing on one side or the other. If it's one cup then it's on the left. You can't brew the right side alone. It does drip on both sides even if you only brewed one cup. It works well enough and it was better than messing with our Keurig (very sad for Keurig) but not our 'forever' maker.""]",2.470207997248508
G_052,REC_052,B00G11D5JA,Cell_Phones_and_Accessories,medium,descriptive,bm25,1,How to install this screen protector?,[UNANSWERABLE],,0,"[""KB_00469""]","[""This screen protector is top notch! It truly does what it says with the anti glare and it is fabulous.""]",0.8327079995069653
G_053,REC_053,B003NRHAH8,Electronics,medium,descriptive,bm25,1,Will this work on my Sony Nex 7?,Yes,KB_00477,1,"[""KB_00477""]","[""This is a nice and compact lens which I enjoy using on my NEX 7. Unfortunately, its sharpness is somewhat lacking especially when placed in more challenging situations (eg. low light street). I wish Sony will put out a better version of this lens - based on the photos I have seen... 3 stars is about right.""]",1.0787079954752699
G_054,REC_054,B006FJCLI4,Sports_and_Outdoors,long,descriptive,bm25,1,"I want to use this phone in Europe, and do not intend to use it in US with T-Mobile.  Can I get an unlocked version of this phone?",This phone can be unlocked with a 4 digit code and you can get those online at unlock codes dot com or you can find them from T-Mobile. eather way you can use this phone if you do get that. Thanks for asking.,KB_00487,1,"[""KB_00491""]","[""My husband and I  have had a T-Mobile phone plan for ~10 years, so do all my grown children. We talk to each other using the free T-Mobile to T-Mobile plan. Anyway, another phone broke, instead of renewing a contract every time a new phone is needed, we buy one from Amazon. Works well for us, we appreciate the ability to buy one when we need one.""]",3.599083000153769
G_055,REC_055,B005KP1E14,Toys_and_Games,medium,descriptive,bm25,1,What is the difference between this helicopter and the MCX RTF,"If you are interested at all in advancing your skills and learning to fly bigger RC helicopters, get the MCX or better yet the MCX2. These are 4 channel helis and the controls will be correct on the transmitter. The Scout is 3 channel and the controls will not teach you how to fly an RC helicopter correctly.",KB_00499,1,"[""KB_00497""]","[""This is my first RC Helicopter. The guy at the local hobby shop suggested this heli over a larger one (27\"" from nose to tail) that was about the same price. The difference is that this is a \""hobby\"" heli and not a \""toy\"" heli. The difference is that \""toy\"" heli's do not have replaceable parts, should you crash one too many times. \""Hobby\"" heli's have fully replaceable parts.""]",1.3805829948978499
G_056,REC_056,B007TGMJ4S,Pet_Supplies,medium,descriptive,bm25,1,what are the dimen of this product? holong and wide is it,[UNANSWERABLE],,0,"[""KB_00507""]","[""Now as for the product itself. It pretty much does what it says. It causes certain things under it to glow. I knocked off one star because the instructions in the package did not seem to match the item. Description on web site and the packaging indicate blue LEDs which is what it has. The instructions however, indicate blue and white LEDs with a 3 way switch for OFF, Blue and white light or just Blue light. The instructions in the package are incorrect.""]",1.5090000015334226
G_057,REC_057,B004WMP03E,Home_and_Kitchen,medium,descriptive,bm25,1,How thick is the Stainless Steel Measuring cups? Some are quite thin.,You're right--these are thin.,KB_00518,1,"[""KB_00523""]","[""GARBAGE and NOT Stainless Steel! The measuring cups rusted immediately in areas inside and on the bottom. They feel cheap. I am returning.""]",1.4645830015069805
G_058,REC_058,B003L14UCO,Office_Products,long,descriptive,bm25,1,"What is the capacity?  For example, Brother's cartridge says it'll print 2600 sheets at 5% coverage.","2600, give or take a couple hundred. Remember that this is 5% coverage. I get about 1800 to 1900 with full text pages. About four reams of paper.",KB_00530,1,"[""KB_00527""]","[""I bought this cartridge as a back up when my Brother cartridge ran out of ink. Today, it ran out of ink, 5 months after I purchased it. The installation went smoothly but there is background black type on the page. I am still within the 6 month period. The background printing stopped after several sheets were printed. It is ok now.""]",2.147749997675419
G_059,REC_059,B000BKY63G,Tools_and_Home_Improvement,long,descriptive,bm25,1,can I purchase extra rail clamps for other tools such as a drill press or scroll saw?,Yes the part number is PM-7002 available on Amazon.com,KB_00541,1,"[""KB_00539""]","[""I started out looking for a sturdy mitre saw table and ended up with a versatile power tool stand that helped me gain needed space in my workshop. With the quick interchangeablilty of power tools, I was able to eliminated permanent stands and tables dedicated to individual power tools. I now stow table top grinders, scroll saws, sanders, etc. away then quickly and securely mount them on the PM7000 when needed. Changing tools takes about 20 seconds.""]",2.078124998661224
G_060,REC_060,B002HRET4M,Patio_Lawn_and_Garden,long,descriptive,bm25,1,"Just installed the Baracuda, it continuously gets stuck on the pool ladder. I followed the instructions is there someting we can do to fix this?","I am saying this based on my experience, I had control valve set more suction to baracuda than skimmer. Once I changed set up to be neutral for sharing suction power between baracuda and skimmer, it started behaving the way it should. I hope this resolve your problem",KB_00552,1,"[""KB_00546""]","[""I never review products much but felt I needed to on this. We just installed a 28' Doughboy, I was very excited to try this automatic pool cleaner. My complaints are as follows:  After many hours of being in the pool it missed several spots, it goes over and over the same spots continuously and also the vacuum gets stuck around the skimmer area where it's plugged in due to getting tangled around the hose.""]",3.0502500012516975
