golden_id,record_id,asin,category,q_bucket,question_type,pipeline,k,question,gold_answer,evidence_doc_id,is_answerable,retrieved_doc_ids,retrieved_context,retrieval_ms,generated_answer,refused,generation_ms
G_011,REC_011,B008URGSWO,Home_and_Kitchen,long,descriptive,pc,1,"how thick is it, really?  some say 1/2"", some say 2"", 2-1/2"".  does it flatten out?  comparing it to the extra plush, extra thick pad, what would one?","Mine is just shy of a full 2 inches at the plushest points. Mine has not flattened out. All my shoulder pain is gone. My wife no longer has back pain. I didn't want to spend this much but now that I have it, I consider every dime spent well worth it.",KB_00093,1,"[""KB_00094""]","[""When this mattress pad arrived I was so pleased to find it to be as it was described, extra thick and it was. Now that I have used it for approximately one month it has already begun to flatten. Materials used were nice but it is not going to hold up as described. Very disappointed.""]",26.085416990099475,"The mattress pad is described as extra thick, but its exact thickness is not specified. It does flatten out over time, according to one user's experience after a month of use.",False,388.888625006075
G_012,REC_012,B000ST0184,Toys_and_Games,medium,descriptive,pc,1,how can I make it wireless for my win 8.1 PC?,"Interesting question. I don't think there is a direct or easy way to do this. The tankstick is basically a big keyboard. Each button/joystick direction is a keyboard button. Knowing this, it would require some type of modification to convert it to a wireless keyboard. It sounds like a project worth attempting. Sorry, I probably didn't help at all.",KB_00102,1,"[""KB_00106""]","[""I tried to use this on my PC and had a hard time calibrating it. I thought is was the size of a keyboard but this thing is pretty big and heavy. I'm going to try again soon and hopefully I'll have better luck.""]",30.410667008254677,The available reviews do not provide enough information to answer this question.,True,119.07733399857534
G_013,REC_013,B0013ODWSO,Sports_and_Outdoors,long,descriptive,pc,1,Does the white scooter have the same specs as the micro black one?,[UNANSWERABLE],,0,"[""KB_00113""]","[""I loved this scooter my husband got one and I got one for my selfIs perfect  I recommended to buy one""]",25.950707989977673,The available reviews do not provide enough information to answer this question.,True,491.27583299559774
G_014,REC_014,B005F79BYE,Home_and_Kitchen,long,descriptive,pc,1,Does this offer the option of shelving instead of hanging clothes inside the doors?,[UNANSWERABLE],,0,"[""KB_00129""]","[""I received an Armoire Wardrobe Storage Cabinet from Target Decor and More.I was very disappointed when removing the unassembled pieces from the boxing to find severa of the edges damaged on the cabinet. Made of partical board and damages very easily. I went ahead and assembled the cabinet for my daughter's Birthday present but was very dissatisfied as to the condition that it came in.""]",29.81795799860265,The available reviews do not provide enough information to answer this question.,True,411.6387910034973
G_015,REC_015,B00ATDT83I,Cell_Phones_and_Accessories,long,descriptive,pc,1,Hello. I'd like to know if this cell phone works properly in Venezuela for DIGITEL.,[UNANSWERABLE],,0,"[""KB_00139""]","[""excelente! funciona bien, llego en muy buen estado y el telefono cumple con las expectativas asi que lo recomiendo sigan asi!! !""]",21.997375006321818,"The cell phone works properly, but there is no specific information about its functionality in Venezuela for DIGITEL. The review only mentions that it works well and meets expectations.",False,411.1923750024289
G_016,REC_016,B00394NT20,Health_and_Personal_Care,short,descriptive,pc,1,Is there a warranty?,[UNANSWERABLE],,0,"[""KB_00145""]","[""You cannot get it back in the box for a return. If it works for you great but regard this as a gamble for your money. If it breaks - tough luck.""]",9.882334008580074,"There is no mention of a warranty in the available reviews. The reviews suggest that if the product breaks, the customer is out of luck. This implies a lack of warranty or return protection.",False,222.5589170047897
G_017,REC_017,B0056FL4FY,Beauty,long,descriptive,pc,1,"does not say if its an american or ueropean plug and ive ordered this before and got a ueropean plug, provide necessary info",[UNANSWERABLE],,0,"[""KB_00152""]","[""I ordered this for a present for my little sister who just started doing her own nails. When she got it in the mail she immediately opened it to find that it had the wrong type of prongs for American electrical outlets! We think it might be French? who knows? ?After contacting the seller Via E-mail they did everything in their power to work out a solution with me. I changed my rating from a 1 star to a 5.""]",24.157957988791168,"The product may have a European plug, as one customer received a unit with prongs not compatible with American outlets. The seller was willing to work out a solution when contacted about the issue. The product's plug type is not specified by the seller.",False,496.2870420058607
G_018,REC_018,B00154MGXY,Home_and_Kitchen,long,descriptive,pc,1,Is this item 35.43 inches at the very top or the body of the unit?,[UNANSWERABLE],,0,"[""KB_00162""]","[""My wife ordered it, It was about two inches to big at the top, becuase of the molding,So it didn't work for what we needed.""]",20.409125005244277,"The item is 35.43 inches at the very top, as the review mentions it being too big at the top due to the molding. This suggests that the measurement includes the top portion. The body of the unit is not specified as the reference point for the measurement.",False,293.835875003424
G_019,REC_019,B000LQ5XW8,Musical_Instruments,long,descriptive,pc,1,"What does ""INTO 1 x 4 OHMS OR 2 x 8 OHMS"" mean?",On a 4 OHM output amp. You use one 4 Ohm speaker or two 8 OHM speakers. Example: One 8 OHM speaker + One 8 OHM speaker = 4 OHMs.,KB_00174,1,"[""KB_00175""]","["")3 speaker outputs on 1/4'' jack and professional speaker connectors (compatible with Neutrik Speakon connectors)Active, temperature-controlled cooling system for ultimate protectionHigh-quality components and exceptionally rugged construction ensure long lifeI've had this amp for about 4 months and have played several gigs of different sizes and this amp has proven itself. Other musicians check it out and at least one I know of has bought this amp to replace a more popular brand.""]",11.528208007803187,The available reviews do not provide enough information to answer this question.,True,303.1787920044735
G_020,REC_020,B00C9KUVWQ,Electronics,long,descriptive,pc,1,"Hi, I need an extra one for a different room. The picture looks like the one I need, however it only shows the cable to the computer. Does it come with the other cable that goes to the power plug in? Also, what does the info on the back of the adapter say as far as model and or power numbers-is it 19V 3.42A/50-60Hz 2.0A? Thank you.",[UNANSWERABLE],,0,"[""KB_00183""]","[""I've been through two power adapters for my Asus N61JQ notebook (thanks to one very enthusiastic puppy), and I had to do a bit of searching to find this one. Asus has apparently discontinued the original adapters in favor of this slim design - which is nicely compact and lightweight. Check out the Asus website for a list of compatible notebooks.""]",28.248625007108785,The available reviews do not provide enough information to answer this question.,True,121.25545799790416
G_021,REC_021,B00E7O357A,Electronics,long,descriptive,pc,1,"hi, i have a skoda fabia II and i need to know if this radio is compatible with the sensor parking from factory",[UNANSWERABLE],,0,"[""KB_00191""]","[""I saw a lot questions asked, so I think there are many around there who are interested in this stuff like me. So I prompt to write this less-than-half-hour use review after I got it last night, hopefully it'll help you make your wiser decision.I have a 2011 GTI MK6, my head unit comes with satellite radio, but not gps. It has in-car bluetooth system and steer wheel buttons.""]",25.81379200273659,The available reviews do not provide enough information to answer this question.,True,290.3555419979966
G_022,REC_022,B0002D4QBE,Health_and_Personal_Care,short,descriptive,pc,1,what are the dimensions?,[UNANSWERABLE],,0,"[""KB_00197""]","[""very sturdy and just right size to fit in small shower stall. i'm pleased with this product.""]",27.073125005699694,"The product is described as the ""just right size"" for a small shower stall, but specific dimensions are not provided. The available reviews do not provide enough information to answer this question.",False,509.1867919982178
G_023,REC_023,B0056XU5XS,Health_and_Personal_Care,long,descriptive,pc,1,Why don't any of the photos show the nutritional label so that you can read this important information?,"ITa pretty simple. 3000mg l-leucine, 2000mg l-valine, 1000mg l-isoleucine, the 3 bcaa's. Serving size is 8",KB_00209,1,"[""KB_00208""]","[""nice deal. great brand. I've need this supplement bad with my intermittent fasting routine. Take it pre workout""]",26.57533300225623,The available reviews do not provide enough information to answer this question.,True,121.3841249991674
G_024,REC_024,B005MQRAXM,Baby,long,descriptive,pc,1,"how is the seat fabric?  we have a britax, and my son sweats so much when in it.",[UNANSWERABLE],,0,"[""KB_00217""]","[""Not sure if ti works to ward off unsafe angry driver's, but I atleast feel like I am making an effort to keep my Lo safe. They sticker is also cute!""]",10.61570800084155,The available reviews do not provide enough information to answer this question.,True,289.263958002266
G_025,REC_025,B007W69P7E,Automotive,long,descriptive,pc,1,"It sounds like this will fit a 2013 4Runner, but does it void the warranty?  It shouldn't, as it's a Toyota part.  Also what is the HP increase?",Your warranty will be fine. Helps breath a bit better. Will add some motor noise as well. I saw maybe a mile increase at most.,KB_00218,1,"[""KB_00218""]","[""Excellent product! It must be trd Toyota racing development, i hope to buy another truco for buy another trd intanke""]",28.428332996554673,The available reviews do not provide enough information to answer this question.,True,204.6122079991619
G_026,REC_026,B005G59WP8,Musical_Instruments,long,descriptive,pc,1,Is the brain capable of reproducing different stick velocities (Dynamics) or is the same volume produced no matter how hard you hit pads?,it's pretty close to a reptilian brain that is inexpensive. The volume is pretty much the same no matter how hard you hit it. If you're looking for that kind of dynamic velocity you really need a more expensive kit or at least replace the brain with a better one.,KB_00224,1,"[""KB_00223""]","[""You can hit them as hard as you want without worrying about breaking anything. Bass drum pedal drum trigger is an excellent design, as well. This set seems to be everything I need once I get down to customizing the pad response and set configuration. Most, if not all, triggering and sound issues can be resolved by reading the manual and following the instructions. I see a lot of reviews here that probably should have been postponed until they worked through all the adjustment features.""]",11.395666995667852,"The reviews suggest that the volume produced can vary based on how hard you hit the pads, as one reviewer mentions customizing the pad response. This implies that different stick velocities can produce different volumes. The brain is capable of reproducing different dynamics.",False,562.4870829997235
G_027,REC_027,B0043D68YW,Health_and_Personal_Care,medium,descriptive,pc,1,Do they have Aloe Vera on them?,[UNANSWERABLE],,0,"[""KB_00237""]","[""Wet Ones.. are great to have in the car glove compartment, carry in my purse, keep at the kitchen table. I also recently gave a box as a fun little travel gift to my neighbor who was going on a road trip. So handy to have around.. highly recommend.""]",36.48516599787399,The available reviews do not provide enough information to answer this question.,True,448.49287499528145
G_028,REC_028,B004VTGD9I,Patio_Lawn_and_Garden,long,descriptive,pc,1,"What is the height of the basket? (Yes, I see the dimensions in the description, but it may not be accurate). Thanks,",[UNANSWERABLE],,0,"[""KB_00240""]","[""Our last basket was busted and broken. We couldn't find a local shop with our size basket. I was thrilled to find it at Amazon. It fits perfectly and is doing a great job of skimming out the leaves that fall in the pool.""]",25.471083004958928,The available reviews do not provide enough information to answer this question.,True,237.019500003953
G_029,REC_029,B0084LO7C4,Toys_and_Games,long,descriptive,pc,1,I want to know if the eyes are stiched or buttons.  Buttons would not be safe for a newborn or baby under 3,buttons,KB_00242,1,"[""KB_00242""]","[""Great doll with nice features. This is a large Raggedy Ann doll I am using in my babys room as decor. With glass button eyes is will not be a good play doll until she is 3+ years old.""]",11.369999992894009,"The doll has glass button eyes, which may not be safe for a newborn or baby under 3. This is why the reviewer plans to use it as decor until the child is older. The eyes are not stitched, but rather buttons.",False,307.8639169980306
G_030,REC_030,B00ISJO0BA,Electronics,medium,descriptive,pc,1,Is it possible to apply WMN450M to UN55H7150?,Yes,KB_00257,1,"[""KB_00257""]","[""What drew my attention to this wall mount was that it was very small and sleek and did not take up too much space on the wall when mounted. The kit contains many parts and components that makes it compatible with a wide range of tv models and sizes. The instructions are rather complex, there are many manuals and pamphlets in the kit, but with patience you can figure out exactly what components you need to work with your model of tv.""]",29.18899999349378,The available reviews do not provide enough information to answer this question.,True,119.05870800546836
G_031,REC_031,B0015H7924,Electronics,medium,descriptive,pc,1,if they fit my toyota 4 runner 2006,[UNANSWERABLE],,0,"[""KB_00266""]","[""Installed these in my Tacoma yesterday and it was fairly simple. Even though the rods do not fit snuggly in the seat's headrest holes (makes them very loose) they still work. You do have to be careful about the plug, because if you pull up the headrest too far, you can easily unplug them.""]",12.487499989219941,The available reviews do not provide enough information to answer this question.,True,164.39591599919368
G_032,REC_032,B00GTAJB78,Beauty,long,descriptive,pc,1,"Why is this so thin? Like other brands I have used, products with hyaluranic acid and vit E should be a little viscous.","I find this product quite good. It's not viscous but has some oil base that allows you to use just 6 drops for you whole face. I put a small amount of the drops on my cheek bones, forehead & chin. Gently rub it in & then apply my moisturizer. My skin looks great!",KB_00276,1,"[""KB_00276""]","[""It is thin, thinner than any serum I've used in the past, but maybe that's why it actually absorbs into the skin so quickly. I do have a few drops here and there spill between my fingers when I put this into my hand, but that's a small price to pay for something that feels good and does something positive for the skin. My serum is a light yellow-cream color and it works great, so I wouldn't pay much attention to complaints about color.""]",11.073667003074661,"The product is thin, but this allows it to absorb into the skin quickly. The reviewer mentions that the thin consistency causes a few drops to spill, but they consider it a minor issue. This thinness is unusual compared to other serums the reviewer has used.",False,397.4968330003321
G_033,REC_033,B0011FY9AU,Health_and_Personal_Care,long,descriptive,pc,1,Inositol makes this unusable by many people -- inositol causes cramps and stomach bloating. Why is it in the product?,[UNANSWERABLE],,0,"[""KB_00283""]","[""Prior to puchasing this product, I read the reviews of others. Some said it caused stomach problems. I discounted this assertion, and decided to try it for myself. Sure enough, after taking the product,I did suffer from stomach problems. I am not giving up on the product, but need to give it further tests.""]",27.631124990875833,The available reviews do not provide enough information to answer this question.,True,247.73587500385474
G_034,REC_034,B009WX60N2,Electronics,short,descriptive,pc,1,where is the scan button,[UNANSWERABLE],,0,"[""KB_00294""]","[""It takes a bit of experimenting to get a usable scan. After using a cordless mouse the wire is somewhat cumbersome.""]",10.507125000003725,The available reviews do not provide enough information to answer this question.,True,251.66508400434395
G_035,REC_035,B007XVYSZW,Toys_and_Games,medium,descriptive,pc,1,what is size of this toy?,[UNANSWERABLE],,0,"[""KB_00302""]","[""This toy looks cool and is pretty std size, not too small as I thought from pictures. My son's favourite things in the world are cars and dinos..like most other boys... THis toy combines both of it... I recommend this to anyone age around 3-5. And price is pretty good too. I got it for about $15.""]",27.105624991236255,"The toy is a standard size, not too small. The exact dimensions are not specified, but it is suitable for children around 3-5 years old.",False,411.57483399729244
G_036,REC_036,B000FZP2XA,Toys_and_Games,long,descriptive,pc,1,I see that this comes with furniture but does it come with any dolls?,"No, it does not..... Sold separately",KB_00312,1,"[""KB_00312""]","[""The dolls, or lack thereof; I had assumed it would come with at least a few dolls but they need to be purchased separately. The furniture is ok but is incomplete. For example, there is a stove, sink, and fridge but no table. How can the dolls eat the food they prepared? It doesn't seem like an issue until your six year old gets upset because her dolls are hungry and need a place to eat. At this price I would have expected a complete furniture set and dolls.""]",27.523041993845254,"The product does not come with dolls, they need to be purchased separately. The furniture set is also incomplete, missing items like a table.",False,309.0679579981952
G_037,REC_037,B005MZ4A7C,Beauty,medium,descriptive,pc,1,"When it's time to remove makeup & sealant, what do you use?",[UNANSWERABLE],,0,"[""KB_00324""]","[""I like to do a lot of elaborate makeup, even in my day-to-day, but I usually don't have time or space to carry the makeup around with me to do touch ups. Even with the aid of setting powder and primer, my makeup usually ends up coming off after several hours.I originally bought Ben Nye's Final Seal to use for my Hallowe'en makeup this year, but I've been using it on some of my other looks before then to get used to the product.""]",12.721332997898571,The available reviews do not provide enough information to answer this question.,True,309.09958299889695
G_038,REC_038,B000FED594,Health_and_Personal_Care,medium,descriptive,pc,1,are they 100% cotton?? or is there some polyester??,"As others have stated, there is a cotton quilted side that is absorbant and the other side (pink) is waterproof. I've washed them a lot as I use them as potty pads for my dog and they hold up well in the washer and dryer. I just love the fact they're saving me money each time I use them.",KB_00335,1,"[""KB_00335""]","[""Sofnit 300 under pads are made with great quality cotton,  they are commonly used in hospitals due tho their quality and durability. I purchased them for my relative, the cotton it is not irritant to the delicate skin and it is very resistant.""]",9.858833000180312,"The reviews mention that the Sofnit 300 under pads are made with great quality cotton, but do not explicitly state that they are 100% cotton. The reviews do not mention the presence of polyester.",False,324.9725829955423
G_039,REC_039,B0027IVMWI,Toys_and_Games,long,descriptive,pc,1,What is the general age group this is for? I have a 6 year old nephew. thanks.,I think six is a great age for this toy. It's not full size so older kids would be disappointed. The flags are small but the goal is a decent size.,KB_00343,1,"[""KB_00343""]","[""We bought this set for our 6-year-old for Christmas. He loves it! It's perfect for him and easy for us to move around in our backyard.""]",14.319083013106138,"This product appears to be suitable for a 6-year-old, as one reviewer purchased it for their 6-year-old child and found it to be perfect for them. It is likely a good fit for your nephew.",False,511.99308300419943
G_040,REC_040,B004MDM6LC,Health_and_Personal_Care,medium,descriptive,pc,1,i want to know a size of the bags,They are standard size grocery bags,KB_00351,1,"[""KB_00351""]","[""These bags are very good. they are about the size you get in the grocery store and he price was awesome. Delivery was right on time. nice product.""]",10.527208010898903,The bags are about the size you get in a grocery store.,False,187.5177080000867
G_041,REC_041,B005I5DJU0,Electronics,medium,descriptive,pc,1,What are the brackets made of?,Basically a hard plastic which is very fragile!,KB_00366,1,"[""KB_00363""]","[""It is made of plastic and the hinge adjustment is pretty flimsy. Video is pretty shaky unless you have a perfectly smooth tripod.""]",10.499541996978223,The brackets are made of plastic.,False,288.94470800150884
G_042,REC_042,B00DUVTPH0,Home_and_Kitchen,medium,descriptive,pc,1,is the pump metal or plastic?,"Plastic. The spout occasionally pops off. I've never had one do that before, however, I use mine for hand soap rather than lotion. I don't believe I would buy another one like it. Hope that helps you.",KB_00371,1,"[""KB_00371""]","[""I purchased two of the same style pumps from InterDesign. The first, which is identical to this but ceramic and metal, came as advertised. This pump is advertised a metal, but the only metal part is the pump spring. Everything else is commodity grade plastic. It probably cost less than $1 to import from overseas.They should either ship a real metal container or drop the price to $2.99where it belongs for this item.Shame on InterDesign for their mis-leading advertising!""]",10.722874998464249,"The pump is mostly made of plastic, with only the pump spring being metal. Everything else is commodity grade plastic.",False,274.03633300127694
G_043,REC_043,B0057BUTUI,Home_and_Kitchen,medium,descriptive,pc,1,Are the lids on these a dark blue or a smoky gray/black?,They are like a medium blue. I was actually hoping they were gray/black but the blue still looks pretty.,KB_00377,1,"[""KB_00377""]","[""These canisters are great in size and I like the look of them. The color in the picture is not correct however, I thought the lid was black but it is actually blue, which is ok I guess. I would have liked them a lot better if they had been packaged better. They were shattered when I received them.""]",11.070041000493802,"The lids are blue, not black or smoky gray/black, as the reviewer mentions they are actually blue, contrary to their initial expectation of them being black.",False,306.9964170063031
G_044,REC_044,B0014CMQEQ,Pet_Supplies,long,descriptive,pc,1,My cat keeping peeing over the side. How can I train him to hit the target? Or install higher sides?,"I'm not sure... if you can figure out how to install a higher side on the inside of the litter box (maybe some thin plastic and some e6000 glue), that would be the solution... but if it's not a feasible alternative, maybe this is a bad litter box for your cat. Which is too bad, because we STILL love it. :) I hope you find a solution!!!",KB_00396,1,"[""KB_00387""]","[""I finally got 1 of the 3 to use the box a couple of times, but the front and sides are too low - he peed both in and out of the box(he was in, but most of the urine stream went over the side of the box.) So I had to remove this system and go back to their older system with litter tracking all over.""]",15.133791996049695,"The reviews suggest that installing higher sides may help, as the issue is with the cat peeing over the side of the box due to it being too low. One reviewer had to switch to a different system because of this issue. There is no information on training the cat to hit the target.",False,513.2682080002269
G_045,REC_045,B007H7G6IE,Cell_Phones_and_Accessories,long,descriptive,pc,1,"works on HSDPA 850/900/1900/2100 frequencies 1900, I might say the detailed specifications, is a processed snagdragon s3 or s4. thanks?",[UNANSWERABLE],,0,"[""KB_00406""]","[""I love this phone because of the following,- Fast, actually very fast- Gorgeous design- Good radio and voice quality- Good camera 8 MP- A great screen, both light and colors are just great""]",10.814957990078256,The available reviews do not provide enough information to answer this question.,True,294.1870420036139
G_046,REC_046,B001D4BZ56,Patio_Lawn_and_Garden,long,descriptive,pc,1,Should you use this product right away once you mix the can of it with a gallon of water?    I noticed crystals in my container  when I was done.,if you let it sit overnight it will crystallize on the bottom of the jug you mix it in. If you heat up the solution it will dissolve the crystals. I mixed up a can into a gallon milk jug. I have stored it for a time and when ready to use it again just put the jug into a pot of hot water and it will dissolve it back to useful liquid. You need to mix the solution with a long stick that reaches the bottom as you warm it to dissolve the solids.,KB_00409,1,"[""KB_00409""]","[""Relatively inexpensive compared to big brand name with same main ingredient. Easy to mix, easy to use. Does crystallize after a while in suspension but can be reconstituted by heating the mixture. Can be stored easily in an old gallon milk jug for later use. Perfect for smallish jobs of wood rot or a small area of termite control as in a shed or small barn. Completely disolves when mixed so easy to spray.""]",14.991417003329843,"The product does crystallize after a while, but it can be reconstituted by heating the mixture, suggesting that it's not necessary to use it immediately after mixing. It's recommended to mix and use, but if crystals form, heating can resolve the issue. The product completely dissolves when first mixed, allowing for easy spraying.",False,524.3529580038739
G_047,REC_047,B007QVWMAC,Toys_and_Games,long,descriptive,pc,1,"can they be filled by an bicycle air pump or at a gas station or do they require their own unique pump and if so, where can I purchase it?",You can not use a bike pump or gas station pump. You need a pump that will blow up a air matress. You can purchase them at job lot for ten bucks or on amazon,KB_00420,1,"[""KB_00424""]","[""Very large and strong tubes for tubing down the Pemi River, NH! Can't blow these up by mouth however (not that we tried)... definitely need a pump!""]",15.90687500720378,"The tubes require a pump to be filled, but the type of pump is not specified. They cannot be filled by mouth, suggesting a bicycle air pump or other type of air pump may be used. The available reviews do not provide enough information to determine if a gas station or unique pump is required.",False,613.2942080002977
G_048,REC_048,B000CFQM4G,Automotive,medium,descriptive,pc,1,Does the gauge have an auto dim feature?,"It does have an auto dim feature. The sensor is the little hole under ""14"" and above the LCD display (you can actually see it in the product picture). I have this and can confirm that the auto-dim does work.",KB_00427,1,"[""KB_00435""]","[""Pretty accurate with a fast response time. Mine is wired in to my Kpro for logging/tuning purposes. Great gauge and the company that shipped me the gauge were great.""]",10.424332998809405,The available reviews do not provide enough information to answer this question.,True,405.1314999960596
G_049,REC_049,B007ZZQHSW,Sports_and_Outdoors,long,descriptive,pc,1,"Is this item bigger/heavier than this one: Spec-Ops Brand Recon-Wrap Multi-Season, Multi-Mode Head Gear (Woodland Digital)","I don't own the specific one you linked, but all of the Recon Wraps that I've owned have been the same. The closest any of them have been to being ""bigger"" is the multicam one I got on Amazon is longer than the ones that were issued or that I bought on base. But the longer ones mention it in their description generally so it shouldn't be a surprise.",KB_00440,1,"[""KB_00438""]","[""This is lightweight multi-mode multi- use head gear. Keeps head cool on hot days, cannot say about warmth in cool weather since its August in the south. Stores in the space of a handkerchief.""]",12.189458007924259,The item is described as lightweight. The available reviews do not provide enough information to compare its size or weight to another item.,False,408.972042001551
G_050,REC_050,B005ONMFAQ,Cell_Phones_and_Accessories,medium,descriptive,pc,1,Is this a hard plastic case or a flexible rubber case?,It is more of a plastic case. I wouldn't reccomend getting it unless you really need a cheap phone cover and have no other options.,KB_00451,1,"[""KB_00452""]","[""I had a hard time finding a case for my Sprint Samsung Galaxy S2 phone, so I was excited to find this case. It touted low profile, perfect fit, and rubberized black hard case. I must say that I was impressed with the perfect fit that was easily snapped on. When I read that it was a rubberized case I expected there to be rubber on the inside to minimize shock if dropped. However, there was no rubber.""]",34.27237500727642,"This is a hard case with a rubberized description, but it does not have rubber on the inside. It is described as a ""rubberized black hard case"", suggesting it is primarily a hard case. The case is made of a hard material that can be easily snapped on.",False,399.52920799987623
