golden_id,record_id,asin,category,q_bucket,question_type,pipeline,k,question,gold_answer,evidence_doc_id,is_answerable,retrieved_doc_ids,retrieved_context,retrieval_ms,generated_answer,refused,generation_ms
G_033,REC_033,B00ARQW1C2,Toys_and_Games,short,descriptive,hybrid,5,What is frustration-free packaging,"Agree with previous post.. I think the ""frustration free"" part means 2 things, first of all that it is very easy to wrap. It comes in a plain old cardboard box. Some toys are all kinds of weird shapes and hard to gift wrap. These packages make wrapping simple. The child won't know what the toy is even after unwrapping it. Also the fact that the toy is just simply put in a bag and it comes right out when you open the box. No annoying zip ties, screws, duct tape, twisty-ties or any of the other frustrating things that has your child waiting anxiously in anticipation to play with their toy for 20 minutes while an extremely frustrated Mommy and/or Daddy scramble to find a screwdriver, power scissors, saw or whatever else it takes to get the toy out! The frustration free packaging is so much easier for the gifter and the giftee.",KB_00427,1,"[""KB_00418"", ""KB_00424"", ""KB_00421"", ""KB_00419"", ""KB_00420""]","[""In addition, although the battery pack is difficult to get to, this Elmo comes in frustration-free packing (thank you Playskool)!"", ""They really should make it obvious that they are not sending it in the packaging. If you go on now they have that option but when I purchased this item I DEFINITELY purchased the standard packaging. They sent it without the packaging anyway."", ""Came in a timely manner. Just a heads up - It did NOT come in the store-type packaging, just a box. It works great and makes my son happy."", ""I bought this for my little girl (1 yo) for Christmas, because she is fascinated with talking stuffed animals and Sesame Street. When we pulled it out of the frustration free packing ( I love that feature), I was a little concerned that she would terrified of it. It is a bit bigger than I expected but it could be because she is so young."", ""Shipping was good. I ordered the item six days before Xmas so I knew it may have taken a while to arrive but it came the day before Xmas. I used the frustration free shipping so I understood that the item would not come packaged in it's original box.As for the product itself, my 3 year old loves playing with Elmo... but it stopped working this morning. She only played with him for less than 12 hours!! I used a brand new pack of AA batteries.""]",12.248791055753827,"Frustration-free packaging refers to a type of packaging where the item is shipped without its original box, instead being sent in a simpler box. This type of packaging is optional and can be selected by the customer. It is designed to be easier to open and reduce packaging waste.",False,485.645208042115
G_034,REC_034,B0001YH03U,Toys_and_Games,long,descriptive,hybrid,5,"what is the width and length of the bed? I would like to make a blanket and more but cannot find any measurements for a bed for an 18"" doll.","so sorry, but the doll bed is with my grand daughter.  I did, however, make blankets and pillows.  Bed is about 11 inches wide and 22 inches long... so an overhang and fold over top would be a blanket aprox. 18X 26",KB_00432,1,"[""KB_00434"", ""KB_00435"", ""KB_00431"", ""KB_00429"", ""KB_00428""]","[""Right now my daughter is using a pillowcase as a blanket until we get a little blanket to fit. The pillowcase is the perfect size, by the way. The bed seems very sturdy and looks like it will last a long time. Highly recommended!"", ""My daughter received this doll bed for her 7th birthday for her American girl doll. We are both very happy with it. It fits the doll perfectly both on the top and bottom bunk. I found it very easy to put together and all the pieces were in great condition. I did find that one of the holes for one of the screws wasn't quite deep enough, but that was easy enough too fix by poking a pointed screw inside to get the provided flat screw started. Then it worked fine."", ""My 8 yr. old really wanted to buy a bunk bed for her American Girl dolls with her own money. This bed was great for her budget. We were worried that it would be difficult to fit the doll in the bottom bunk but it was very easy. They fit just great. It's like an \""Ikea version\"" of an American Girl Doll Bed. The only bummer is that the ladder isn't attached. It just lays against the bed. But she is so happy with this product."", ""Had to find a bunk bed for 18&#34; dolls for a little girl in the family we sponsored for Christmas and I was excited when I found this one on Amazon. Most places had the beds but they were $50+ and that was just too far outside of my budget. Then we found this one for less than half that! Nice quality materials and I think it would hold up to the abuse of a 6 year old for quite awhile."", ""I am going to make a trendy-er cover set, but over all this is perfect for the 18 inch dolls like AG!""]",19.415374961681664,The available reviews do not provide enough information to answer this question.,True,252.92908295523375
G_035,REC_035,B000GQ0JZO,Toys_and_Games,medium,descriptive,hybrid,5,what size is this case ?,The case is 14 inches by 8 inches.  It is almost 3 inches deep,KB_00442,1,"[""KB_00439"", ""KB_00440"", ""KB_00438"", ""KB_00443"", ""KB_00441""]","[""The actual size is smaller than what you would guess from the picture (and smaller than other sets that I saw before). But overall, it is ok."", ""I was extremely happy with this backgammon set for the money. A nice little case that is just perfect."", ""Was wonderful but I exchanged it for a bigger one. I wasn't paying attention to the size. Promo return and refund."", ""Just like the one I used to play when I was a kid. So glad to have another classic game to teach my own children. Lovely case - great, well-constructed board."", ""I bought this game for my daughters to play on trips to the beach and love it's easy travel case.""]",11.933999950997531,The available reviews do not provide enough information to answer this question.,True,231.4251250354573
G_036,REC_036,B00172R9O0,Toys_and_Games,long,descriptive,hybrid,5,Need to know how to solve this.  I bought one at a garage sale without instructions.,you just move the ball around until it gets underneath the latch. then push the tab and it should open.,KB_00453,1,"[""KB_00449"", ""KB_00452"", ""KB_00456"", ""KB_00453"", ""KB_00450""]","[""Can't figure out how to solve. Maybe I need a better set of eyes. I think a solution sheet should be provided!"", ""Bought 3 of these for Christmas presents.Fun watching them try to solve the puzzle to get the &#34;prize&#34;. (I used cash instead of a gift card)Nice quality."", ""Every Christmas I give money maze boxes to my grandsons. This one was fun for one to open. I had also put the directions to solving the puzzle inside with the cash positioned where he couldn't see how to solve it. After about thirt minutes he blew hard in the hole to try to move the directions and the drawer popped open. All and all, it was a fun money maze."", ""I bought this as a gag gift for my husband to put money in. When I got the item I decided to try it out first. Lucky all I put in it was a gift card that had no money on it. Upon completion of the maze I gently pushed the button like the instructions said. However the drawer wouldnt come out. I do not recommend this to anyone. It wouldve been a great idea if it would of actually worked."", ""this was completely awful. could not get any cards or cash out. would need a hammer to open. am returning both that I bought.big disappointment. truly not for kids.""]",15.540833002887666,"One reviewer mentioned that their grandson blew hard in the hole to try to move the directions and the drawer popped open. Another reviewer followed the instructions to gently push the button, but the drawer wouldn't come out.",False,400.3695410210639
G_037,REC_037,B0084XZE7E,Toys_and_Games,medium,descriptive,hybrid,5,Is this a good gift for a 6 year old?,"Yes, it is perfect for a 6 year old. It is able to be peeled off if they stick it somewhere they are not suppose to do it on. I intend to buy several for all the young girls on my Christmas list and maybe 1 or 2 extra for Toys for Tots also.We also use it to decorate our postcards we send out for Postcossings. We have had lots of people ask us who sells it, especially people in other countries, it seems she haven't seen a lot of it.WE LOVE THIS ITEM!1!",KB_00458,1,"[""KB_00460"", ""KB_00459"", ""KB_00465"", ""KB_00464"", ""KB_00461""]","[""My 5 year old uses this tape on EVERYTHING and loves it! It's a great gift idea for any craft lover!"", ""I bought it for a nine year old girl and she loved it! She started making things right away! It was a good choice but a little pricey!"", ""Got as a christmas gift for a little 6 yr girl and ended up being jealous and wanting one myself at 26 lol. Perfect for scrapbooking and paper crafts. I personally use them when I ship things in recycled packaging, cute tapes to seal the boxes and envelopes that have been torn open, gives them personality. A+++"", ""I bought this for my ten year old Granddaughter and she really enjoyed decorating her school binder as well as different items.This is a fun gift to give to either boys or girls. Its like using a scotch tape dispenser, very easy to use."", ""This was a successful gift for an eight year old girl who likes tape. There are a lot of choices of style and nothing that would be in poor taste.""]",13.381458004005253,"This product is suitable as a gift for a 6 year old, as one reviewer purchased it for a 6 year old girl and considered it a great gift. It's also easy to use, similar to a scotch tape dispenser, making it accessible for young children. The product is fun for kids to use for decorating and crafting.",False,422.7377499919385
G_038,REC_038,B00004YRPC,Toys_and_Games,medium,descriptive,hybrid,5,what kind of air can it get bruh?,"Well, ""bruh"" if you are 8, it gets sick air! I'm sure the stronger one is, the higher you can go. No, there wouldn't be back flips happening...and it does feel a bit tight right out of the box.",KB_00473,1,"[""KB_00468"", ""KB_00469"", ""KB_00471"", ""KB_00473"", ""KB_00474""]","[""It is well made but is too stiff for a seven year old to use. She can't get any bounce out of it. I haven't been able to find an adjustment of any kind yet."", ""I am 85 pounds and it works great (in fact the pedals go down to the tip when i jump!P.S. You can't get over 1foot of air (unlike flybar)"", ""Whether you are looking to start a life-long hobby of Pogo-Sticking, a new way to exercise, or just want something to do, this is the Pogo-Stick for you. It's an easy option to start with. The weight rating is 80-160 pounds and if you know what you are doing you can get about a 2 feet of air. The product also includes a link for the companies website to get replacement parts. This is a great buy for a beginning Pogo-Sticker."", ""This is a great pogo for  anyone who wants to jump really high. It gets tons of air. In general it's just a great stick plus the custormer service is really good so I would reccomend this to 10-11 year olds and teenagers who are below the weight limit. For more info on this stick go to  [...]"", ""This stick is the the greatest thing ever! My friend just got it a few days ago in just the first few jumps  he was already getting over a foot of air! it was was crazy even he was amazed. Even I who had never really done it before learned pretty fast on this stick. Plus the foam is awsome it feels really good on your hands and legs unlike other pogo sticks.""]",14.589875005185604,"You can get around 1-2 feet of air with this pogo stick, depending on your weight and skill level. Some users have reported getting over a foot of air, while others have achieved up to 2 feet.",False,295.7350420765579
G_039,REC_039,B00GZ1GUSY,Toys_and_Games,medium,descriptive,hybrid,5,It is Singal Player or Two Players,Single player with an online multiplayer component.,KB_00478,1,"[""KB_00486"", ""KB_00481"", ""KB_00479"", ""KB_00485"", ""KB_00478""]","[""I like the games that have a Great campaign rather than Multi player. Tomb Raider Definitive Edition may be one of the Best Single player games EVER! The graphics, game play, story line and upgrade system are Incredible. As the game progresses you wonder, how could it get any better...and it does! This game does Not Disappoint! Buy it on Amazon for $30, it is worth every penny!! !"", ""The single player experience is phenomenal. Tense moments throughout really make you jump with a good pair of headphones. The multi-player is a joke, and brings down the rating 1 star. Bad move on Squeenix's part. Gorgeous graphics on PS4 too."", ""I've beaten the game, and it was such a blast to play that I am going to try to unlock the Platinum trophy for it. The only part that I didn't like about the game was some of the QTE's. I haven't tried the multi-player yet, but plan to soon."", ""It adds a small but considerable aspect to the gameBottom line-This is a different game than the last gen version, so treat it as such. If you have already played the game I wouldn't warrant buying a new one just cause you can, but if you are looking for an action packed 16 hours (single player) than this is your game. The online isn't anything ground breaking but it is entertaining."", ""The multiplayer is pretty undercooked as well.All in all though, this is a fun single player experience for anyone who loves adventure games and great environments.""]",15.041250037029386,"The game has both single player and multi-player options, but the multi-player is considered underwhelming by some reviewers. The single player experience is widely praised as phenomenal and action-packed. It can be played by one player, with an estimated 16 hours of gameplay.",False,428.68154193274677
G_040,REC_040,B000ANKKK2,Toys_and_Games,medium,descriptive,hybrid,5,Do you get a strike every time (like the video shows)?,No. It's just like being at the bowling alley. Fun and challenging.,KB_00488,0,"[""KB_00489"", ""KB_00488"", ""KB_00495"", ""KB_00496"", ""KB_00491""]","[""We bought this for a surprise for the grandchildren - and what a surprise!! The kids range in age from 13 to 18 months, and they are all enjoying it. The little ones (2 under 2 years old) simply love rolling the ball at the pins and knocking things down. The older ones keep score and get very competitive with each other. The board is solid. The pins are wood and are substantial. There's two bowling balls."", ""This is a fun for the whole family low tech game, and made in the USA. It's nicely challenging to the user. Wooden pins...more like an old arcade-type game. Overall a well made toy."", ""Fun for all ages. The ball launcher is good for those with arthritis. The manual pin setter is unnecessary but creates a nice backboard."", ""A well made game that has given hours of trouble-free fun to my grand kids. For the size it's the closest thing to actual bowling, being able to control the ball and the pin spotter action."", ""Purchased for a bed-bound lady who used to bowl. She loves to play this table top, and it brings back so many memories for her.""]",15.970125095918775,The available reviews do not provide enough information to answer this question.,True,226.89775004982948
G_041,REC_041,B004KKX82I,Toys_and_Games,short,descriptive,hybrid,5,what is its stamina level?,It's one of our longest lasting blades. Don't know the number.,KB_00497,0,"[""KB_00501"", ""KB_00500"", ""KB_00504"", ""KB_00498"", ""KB_00505""]","[""Scythe Kronos is one of the best stamina types. It has two modes: stamina mode, attack mode. I LOVE IT and I give it *****"", ""Awesome bey grate stamina the tip is great to help attack beys with low stamina just grate All around bey"", ""FACE: KronosClear Wheel: KronosMetal Wheel: SytheTrack: T/TornadoBottom: EDS E/Eternal D/Defense S/SharpThis beyblade is very good. The EDS is free spinning that makes the beyblade stamina.It is a Stamina Type"", ""It is amazing how long this bey spins even while being hit by strong attacks or against other stamina types."", ""It is free-spining which prolongs the duration and stamina of the beyblade, it has this small spike which gives it a lot more stamina but it will get flat if the beyblade is used wrong or if overused.Its a great beyblade Overall and you will love it as soon as you get it but keeping in mind taking care of the performance tip.""]",11.688917060382664,"The Scythe Kronos has a high stamina level, with features such as free-spinning and a performance tip that prolong its duration and stamina. It can spin for a long time even when hit by strong attacks or against other stamina types. Its stamina is one of its notable strengths.",False,421.75325006246567
G_042,REC_042,B00DJ78H1A,Toys_and_Games,medium,descriptive,hybrid,5,I wonder if I can buy two adapters and connect 3 batteries?,"I don't see why that would be a problem, but your lift-off weight will start reducing the overall flight time so you wouldn't get three times the length, but probably something like 2 1/2 time.",KB_00509,0,"[""KB_00507"", ""KB_00509"", ""KB_00508""]","[""Best way to connect in parallel two batteries of the same make and size to the phantom to extend flight time. You will want to add a twin battery plates to exterior of Phantom to make best use of the Y Harness."", ""I dont see the difference. I think with the DJI Phantom Quadcopter Dual Battery Carbon Fiber Mount they make my DJI quadcoper heavier to fly. or maybe the cable drains the energy from both batteries at the same time. cause by the time i finish exhausting the batteries they are both dead whereas i flew the copter for only 5-7 mn. which is normally the fight time of one battery anyway."", ""These are just what they say they are. They work great for adding extra batteries to your Phantom. I suggest them is you want more flight time.""]",13.931875000707805,The available reviews do not provide enough information to answer this question.,True,126.70879194047302
G_043,REC_043,B00IGXUSGY,Toys_and_Games,short,descriptive,hybrid,5,What age is this for,Great for 2 year olds - anywhere from 1.5 - 5 year olds enjoy at our house!,KB_00517,0,"[""KB_00516"", ""KB_00513"", ""KB_00511"", ""KB_00510"", ""KB_00517""]","[""Sturdy and fun for the kids."", ""This is a good water table. It comes with several little activities to pour water into and is at a good height for my 19 mo. old son. He seems to like! The drain plug sometimes leaks a little and when you go to release the water sometimes the plug comes off entirely which by design it should not. Overall this is a good product."", ""by far the best water table for toddlers"", ""my son loves to splash.... in the tub, in the sink, anywhere he can. he usually gets in trouble for it, so we thought we might get him a place to splash, discipline-free. best birthday present ever!"", ""Setup was literally a snap (all of the parts easily \""snapped\"" together) and it took only about 15 minutes. Assembly instructions were detailed and clear pictures (not idealized drawings that are hard to decipher, like some instructions.) Even before the water went in, my 29 month old daughter was already having fun spinning the octopus and organizing the \""fish.\"" Then her four year old big brother and I filled it up with 4 gallons of water and the fun really started.""]",11.124582961201668,"This product is suitable for toddlers, with reviewers mentioning it's good for a 19-month-old son and a 29-month-old daughter, as well as a four-year-old child. It's described as a good water table for toddlers. The product is likely intended for children around 1-4 years old.",False,479.13237498141825
G_044,REC_044,B0002D00QE,Toys_and_Games,medium,descriptive,hybrid,5,Does this product include any cleaning tools such as swab ?,"It comes with a plastic stick with a loop on the end for attaching a bit of cloth (cloth not included), a fingering chart, and is all in a plastic cover. It was easy enough for me, in my opinion, to get a little of cloth for the cleaning stick to swab it with, some cork greas to have for it, and I additionally made myself a nice instrument roll to have a better place to keep it and accessories than the plastic sleeve it all comes in. I've seen nany inexpensive on etsy on stuff liked that; I just preferred the fun of making my own to customize it and make spots for the accessory supplies I wanted to keep with it.",KB_00518,0,"[""KB_00518"", ""KB_00519"", ""KB_00524"", ""KB_00523"", ""KB_00522""]","[""This is a high quality entry level recorder.I wouldn't recommend it for a very young child because the inside can get damp after use and you need to clean and dry it after you have a session. The sound is richer than the cheaper plastic instruments. It comes with a cleaning rod. The recorder takes apart into two pieces for cleaning."", ""These are (I bought two) very nice recorders. Don't let people tell you the plastic ones sound just as good. I own both, and there's no comparison. It's nice that this comes with a cleaning stick, but the storage case is something that looks like it was made out of clear shower curtain material. I'm going to end up searching for, or making a better case for it."", ""The recorder is okay. It sounds about as good as the much less expensive plastic one, but it is quite difficult to clean/sanitize. I sometimes buy products made in China, but I was under the impression that this recorder was from Germany. When it arrived we saw that it is a German company that manufactures in China. Because my kid puts this in her mouth, I wanted a product manufactured in a place with more stringent rules on toxicity in paints, treated wood etc."", ""Product description says this is made in Germany. I didn't pay 2.5 times more for this recorder than a Tudor or Yamaha that I KNOW is made in China for a recorder that is falsely advertised as made in Germany just to find that it's made in China.Looks like a nice recorder, but I can't say that it sounds any better or will last any longer than a $10 Yamaha or Tudor."", ""This is a good recorder, especially for the price. The wood ones have a great tone that the resin ones cannot compare with. It is a soprano recorder so it is pitched high, but the finger spacings are easy and the product itself is quite decent. This is a great beginning recorder to get used to woodwinds and reward yourself with easy playability.""]",19.51754209585488,"This product comes with a cleaning rod or stick, which can be used for cleaning. The recorder also takes apart into two pieces for easier cleaning.",False,426.991333020851
G_045,REC_045,B00AEQ0JTM,Toys_and_Games,medium,descriptive,hybrid,5,Can it fit in a 1/16 e-revo,[UNANSWERABLE],,0,"[""KB_00527""]","[""No complaints! Great product and great price. Easy to set up with spektrum radio. I'm hooked on spektrum. Plus amazon prime! Can't beat it.""]",12.515084003098309,The available reviews do not provide enough information to answer this question.,True,242.94499994721264
G_046,REC_046,B0092BWWG8,Toys_and_Games,long,yesno,hybrid,5,"This says fulfilled by Amazon, will I actually have it in 2 days (with Prime shipping)?",[UNANSWERABLE],,1,"[""KB_00534"", ""KB_00528"", ""KB_00530"", ""KB_00535"", ""KB_00529""]","[""Yes Pretty, Came quickly, I am happy with the product. The hair clip is weak and the power pack is on the heavier side. (not sure what I was expecting there).It would be better if the Hair clip were stronger to actually hold the thing in the place. I am thinking of modifying the ones I have to make them more practical. Fun things..."", ""They are cheaply made, and I had one break before I ever even used it, because I was trying to figure out how to make it &#34;flash,&#34; as the Amazon description said it would (it doesn't).HOWEVER, they are super cute, and definitely worth the low price. Right now, they are $5.29 with free (Prime) shipping for a 6 pack. That is a good price."", ""Some reviews state that they don't last long. The package says it brings trial batteries so if using for more than one occasion, look up battery size CR1220. I saw some on Amazon for like $4 a five pack which is not bad either. I think if I get to use this for about three occasions in the following months, then I'll get more than my money's worth. Also, the clip is a bit on the big side but it lights up too which is a pro."", ""In the last 30 seconds:-the plastic of the barrette broke when opening metal clip in 3 of the 4 barrettes-the plastic was already broken in the 4th package that I looked at-the light source to the fiber optics is bright and awesomely blinky, but the actually fiber is near useless-I helped potential buyers from buying this crappy product..."", ""I bought 2 packs of 6. 7 of the 12 broke off the barrette as I was taking the outer cellophane off. These are cute and fun, but you would need to buy twice as many as you actually need to make sure you have enough unbroken ones to use. While they did not glow as in the pictured, the flashing lights in the barrette part gave off enough light to be a fun addition to a party. We had a good time with the unbroken ones.""]",15.30520897358656,The available reviews do not provide enough information to answer this question.,True,260.93779201619327
G_047,REC_047,B00000J0NT,Toys_and_Games,medium,yesno,hybrid,5,are there REALLY 120 different colors?,"Yes you get 3 packs of different types of colors, 1 regulars, one neon and one of "" fun"" colors including extra bright, glitter and more.",KB_00542,1,"[""KB_00538"", ""KB_00541"", ""KB_00544"", ""KB_00540"", ""KB_00543""]","[""NOT 120 COLORS! It includes multiple boxes of crayons that are identical, not 120 different colors"", ""There is nothing negative I can about this.There really are 120 different colors. They really are ALL different (unlike the box of 64 colored pencils). It comes in a great sturdy box with a crayon sharpener. I'm 33 and I love coloring!"", ""i like these crayons and they were cheap, but some of my crayons when i got this were broken, but crayons are easily broken so wasnt that big of a deal. i thought when there was 120 crayons there would be more variety of colors nut some arent all that different. some people said there were duplicate colors of the crayons in the box, that is not true they are similar but not the exact same crayon."", ""You really can't beat the quality of Crayola's crayons. Other crayons are too waxy & break far too easy. Crayola's crayons are durable & very vivid. In this box, there really are 120 crayons of different colors. Who knew there even could be that many colors? !"", ""Okay, so when I opened this box I was admittedly confused, I thought, oh no this is just 2 48's and a 24 count box of regular crayons...but when you open the boxes they are all different colors and you really do get 120 different crayons, and amazing colors at that!""]",13.871499919332564,"There are conflicting reviews about the number of different colors, with some stating that there are 120 different colors and others claiming that some colors are similar or identical. Some reviewers have found that the set includes multiple boxes with different colors, totaling 120 unique crayons. However, not all reviewers agree on the variety of colors.",False,448.62029096111655
G_048,REC_048,B0062RKIIY,Toys_and_Games,medium,yesno,hybrid,5,can I get it in silver?,[UNANSWERABLE],,0,"[""KB_00551"", ""KB_00552"", ""KB_00548"", ""KB_00556"", ""KB_00549""]","[""We'll keep trying though. Either way my son is quite upset :(UPDATE:  After waiting almost 30 days I didn't get a response from either the seller or the toy company, so back it went. I still think it's  a good car, but beware of the fragile antenna!"", ""We bought my son this toy for his birthday. He has used it for less than 24 hours and already we have a problem. The antenna is very weak and snapped as we were pushing it back in to put it away. Very disappointing! The car was zippy and durable, but the control antenna breaking was obviously a bummer. Hopefully we can find a replacement or return it. I will update later if we get it all figured out."", ""I bought my great nephew the mustang, so of course I had to get the Camaro for his older brother. Now they race and have a ball. This is a fantastic toy."", ""Very nice car, Grandson wanted this car. I'm sure he will love it. I think it is really neat. Super"", ""Second one of these I bought that has a wiring short in it. It goes until it hits an object, or even just goes up onto a carpet, and it stops. Can't get it to go again unless you pick it up and shake it. Made in China = doesn't work.""]",12.031916994601488,The available reviews do not provide enough information to answer this question.,True,336.7604579543695
G_049,REC_049,B00FDTJQYY,Toys_and_Games,medium,descriptive,hybrid,5,Are the clips s clips or c clips?,They are s clips,KB_00558,1,"[""KB_00568"", ""KB_00558"", ""KB_00559"", ""KB_00574"", ""KB_00570""]","[""The clips are &#34;s&#34; clips which are a little harder to use than the &#34;c&#34; clips that come with the rainbow loom."", ""This was really a good deal and there were lots of colors in the bag. The clips are &#34;s&#34; clips which are a little harder to use than the &#34;c&#34; clips that come with the rainbow loom."", ""like the price and the quantity you get with them, Love that it has the clips, what a bonus that was!! !"", ""The latex loom bands came but no clips."", ""I did get 1200 with clips, but the packages are not of 'assorted colors'.""]",13.399749994277954,"The clips are ""s"" clips, which are a little harder to use than ""c"" clips. They are included with some purchases, but not all. The type of clip is confirmed by multiple reviews.",False,407.12400001939386
G_050,REC_050,B00EZIXA78,Toys_and_Games,medium,descriptive,hybrid,5,what kind of canopy/umbrella do you use with this?,This model doesn't use an umbrella. We have never had any complaints from our three children who are still using this as 3 and a half year old twins and a 20 month old. It is our go to ride.,KB_00583,1,"[""KB_00589"", ""KB_00593"", ""KB_00599"", ""KB_00595"", ""KB_00594""]","[""It would be nice perhaps to have provision to attach an umbrella or canopy, however, the fact that it doesn't have a canopy means that taller children fit into it without a problem.I would definitely recommend this wagon to a family with multiple children.I received the Radio Flyer Triple Play Wagon for my honest review from the Amazon Vine Program."", ""You must buy the deluxe version if you want  a canopy."", ""kids just love going for rides! The cup holders are great for each of them to have a sippy and/or snack. Plus 2 adults can also take drinks along.My only &#34;complaint&#34; about this wagon is that it doesn't have an option for a canopy. You can get the deluxe version with the canopy, but you cannot add it to this version. The holes for installing the canopy were not drilled into this wagon, so it has the spot from the mold where the indent is, but no hole. I would have liked the option to upgrade later if I wanted. So, if you want the canopy on it, get the deluxe version from the start."", ""You can get the deluxe version with the canopy, but you cannot add it to this version."", ""You have to buy the deluxe model for the canopy.""]",12.553749955259264,"The deluxe version of the wagon comes with a canopy, but it cannot be added to the standard version. To have a canopy, you must purchase the deluxe version.",False,309.1395410010591
G_051,REC_051,B0002KW4AC,Toys_and_Games,long,descriptive,hybrid,5,"Does this unit come with tip or need to buy the tip kit?  If it comes with one, what tip is it?  Thanks.","It has been a while, as I recall it comes with a tip. I do not remember what size. I did buy a set of tips because of the different type of soldering I do. I wanted a small tip for surface mount components. Hope that helps.",KB_00605,1,"[""KB_00611"", ""KB_00612"", ""KB_00605"", ""KB_00601"", ""KB_00609""]","[""I've been doing a lot of SMD soldering with the original tip, however I am going to be getting a separate brass tip cleaner.Still one of the best purchases that any hobbyist can make."", ""I was also able to use my Weller soldering iron by just pluging it in, so your not stuck with one size tip and waiting for the iron to cool down to change the tips."", ""PERFECT product for hobbyists and I would venture to say for professionals as well!Don't let a lack of reviews deter your decision! Give Elenco's Station a chance! *****3 years after purchase...And another update nearly a year after the comment I left on this review:Both station and iron are still doing extremely well. I've never replaced the tip and it still works great. I've been doing a lot of SMD soldering with the original tip, however I am going to be getting a separate brass tip cleaner.Still one of the best purchases that any hobbyist can make."", ""I bought this and used it for a week. Mine took a long time to heat up even after tinning the tip it seemed to be a long time before I could solder a decent joint. I tried to desolder a few components on a 360 controller and it took forever but with the radio shack 35 watt Iron it seemed to take no time and it was clean. The iron itself seemed to lack enough power to do the most basic small jobs. LED Soldering, Wire tinning, Adding and removing a component. It really is sad because I had high hopes for the unit but Returning it and getting something better.Pro: Cheap, can plug anything into the unit, Tips are relatively cheap online.Cons: Failed to solder a few components and the joints were not without damage after it finally did solder."", ""First 2 sections are for show, I could not use the iron until I turned it to the end of the third and it still wasn't hot enough which is confusing.Overall : Maybe my unit was defective or the tips were bad but 7 bad tips? I bought the package with it with the spare tips just in case. I would not purchase this unit again. If you are looking for something within the price range, RS Sells a decent but long iron with an adjustable knob which out performed this unit.""]",18.556667026132345,"The unit comes with a tip, and at least one reviewer has been using the original tip for SMD soldering. The type of tip is not specified.",False,235.26512493845075
G_052,REC_052,B000BO63OC,Toys_and_Games,long,descriptive,hybrid,5,We have this in our garage but we want to buy a cover to protect it when not in use. Is there a cover anyone would recommend? Thanks v much.,"OAW, The STIGA InstaPlay is an indoor table; unfortunately, even an outdoor table cover would not fully protect this table from moisture. If the garage is not climate controlled, the table could become warped, even with a table cover. If you are interested in an outdoor table cover, you should consider the STIGA Baja Outdoor Table Tennis Table and STIGA Coronado Outdoor Table Tennis Table Hope this helps! STIGA",KB_00629,0,"[""KB_00621"", ""KB_00620"", ""KB_00631"", ""KB_00624"", ""KB_00639""]","[""I am a patient person (so i've been told) so gave them the benefit of the doubt but delivery attempt #3 sealed the deal. The table is packaged up as if they are delivering you bath towels so it's not shocking there would be damage. I am not sure why you would ship a $600 item with no real padding provided. Amazing. I have a note into Fogdog for a full refund but of course I need to set up another appointment with the delivery company they use! I just hope to have this mangled table out of my garage by the new year.I've read good things about the table itself so it's sad to not be able to try it out."", ""We recommend you buy a better $30-$50 net set, but the table itself is of excellent quality and highly recommended by our club!! UPDATE:  3 months later, we still love the table, have had no problems whatsoever and the table has been absolutely perfect for our use. HIGHLY RECOMMENDED!! UPDATE:  8 months later, it's still perfect, no problems at all. The net we use is the Stiga Premium VM model, as it provides a  set-up for professional-style play."", ""We recommend you buy a better $30-$50 net set, but the table itself is of excellent quality and highly recommended by our club!!"", ""My wife surprised me with the Ping Pong table for Christmas this year (2011). My first thought when the package arrived was \""There goes the rest of my day putting this thing together.\"" To my surprise it came out of the box ready to play. We set it up in the garage and have only left its warm embrace to eat, sleep, and write a review!Great table! Make sure you buy paddles and balls, it does not come with."", ""The delivery team dropped off garage and I had to get neighbor to help me carry down to basement.""]",25.376833975315094,The available reviews do not provide enough information to answer this question.,True,271.5420840540901
